"Var1"	"Var2"	"passage"	"total_unique"	"shared"	"pct_shared"	"expected_pct_shared"	"p.val"	"CI_lower"	"CI_upper"
"34"	"MT-2_1"	"MT-2_2"	30	0	0	NA	NA	NA	NA	NA
"35"	"MT-2_1"	"MT-4_1"	30	0	0	NA	NA	NA	NA	NA
"36"	"MT-2_1"	"MT-4_2"	30	0	0	NA	NA	NA	NA	NA
"37"	"MT-2_2"	"MT-2_1"	30	0	0	NA	NA	NA	NA	NA
"38"	"MT-2_2"	"MT-2_2"	30	0	0	NA	NA	NA	NA	NA
"39"	"MT-2_2"	"MT-4_1"	30	0	0	NA	NA	NA	NA	NA
"40"	"MT-2_2"	"MT-4_2"	30	0	0	NA	NA	NA	NA	NA
"41"	"MT-4_1"	"MT-2_1"	30	0	0	NA	NA	NA	NA	NA
"42"	"MT-4_1"	"MT-2_2"	30	0	0	NA	NA	NA	NA	NA
"43"	"MT-4_1"	"MT-4_1"	30	0	0	NA	NA	NA	NA	NA
"44"	"MT-4_1"	"MT-4_2"	30	0	0	NA	NA	NA	NA	NA
"45"	"MT-4_2"	"MT-2_1"	30	0	0	NA	NA	NA	NA	NA
"46"	"MT-4_2"	"MT-2_2"	30	0	0	NA	NA	NA	NA	NA
"47"	"MT-4_2"	"MT-4_1"	30	0	0	NA	NA	NA	NA	NA
"48"	"MT-4_2"	"MT-4_2"	30	0	0	NA	NA	NA	NA	NA
"49"	"MT-2_1"	"MT-2_1"	40	0	0	NA	NA	NA	NA	NA
"50"	"MT-2_1"	"MT-2_2"	40	0	0	NA	NA	NA	NA	NA
"51"	"MT-2_1"	"MT-4_1"	40	0	0	NA	NA	NA	NA	NA
"52"	"MT-2_1"	"MT-4_2"	40	0	0	NA	NA	NA	NA	NA
"53"	"MT-2_2"	"MT-2_1"	40	0	0	NA	NA	NA	NA	NA
"54"	"MT-2_2"	"MT-2_2"	40	0	0	NA	NA	NA	NA	NA
"55"	"MT-2_2"	"MT-4_1"	40	0	0	NA	NA	NA	NA	NA
"56"	"MT-2_2"	"MT-4_2"	40	0	0	NA	NA	NA	NA	NA
"57"	"MT-4_1"	"MT-2_1"	40	0	0	NA	NA	NA	NA	NA
"58"	"MT-4_1"	"MT-2_2"	40	0	0	NA	NA	NA	NA	NA
"59"	"MT-4_1"	"MT-4_1"	40	0	0	NA	NA	NA	NA	NA
"60"	"MT-4_1"	"MT-4_2"	40	0	0	NA	NA	NA	NA	NA
"61"	"MT-4_2"	"MT-2_1"	40	0	0	NA	NA	NA	NA	NA
"62"	"MT-4_2"	"MT-2_2"	40	0	0	NA	NA	NA	NA	NA
"63"	"MT-4_2"	"MT-4_1"	40	0	0	NA	NA	NA	NA	NA
"64"	"MT-4_2"	"MT-4_2"	40	0	0	NA	NA	NA	NA	NA
"65"	"MT-2_1"	"MT-2_1"	50	0	0	NA	NA	NA	NA	NA
"66"	"MT-2_1"	"MT-2_2"	50	0	0	NA	NA	NA	NA	NA
"67"	"MT-2_1"	"MT-4_1"	50	0	0	NA	NA	NA	NA	NA
"68"	"MT-2_1"	"MT-4_2"	50	1	0	0	0	NA	NA	NA
"69"	"MT-2_2"	"MT-2_1"	50	0	0	NA	NA	NA	NA	NA
"70"	"MT-2_2"	"MT-2_2"	50	0	0	NA	NA	NA	NA	NA
"71"	"MT-2_2"	"MT-4_1"	50	0	0	NA	NA	NA	NA	NA
"72"	"MT-2_2"	"MT-4_2"	50	1	0	0	0	NA	NA	NA
"73"	"MT-4_1"	"MT-2_1"	50	0	0	NA	NA	NA	NA	NA
"74"	"MT-4_1"	"MT-2_2"	50	0	0	NA	NA	NA	NA	NA
"75"	"MT-4_1"	"MT-4_1"	50	0	0	NA	NA	NA	NA	NA
"76"	"MT-4_1"	"MT-4_2"	50	1	0	0	0	NA	NA	NA
"77"	"MT-4_2"	"MT-2_1"	50	1	0	0	0	NA	NA	NA
"78"	"MT-4_2"	"MT-2_2"	50	1	0	0	0	NA	NA	NA
"79"	"MT-4_2"	"MT-4_1"	50	1	0	0	0	NA	NA	NA
"80"	"MT-4_2"	"MT-4_2"	50	1	1	1	0.332667332667333	0.156884514107853	0.303429153463388	0.361905511871277
"81"	"MT-2_1"	"MT-2_1"	60	0	0	NA	NA	NA	NA	NA
"82"	"MT-2_1"	"MT-2_2"	60	0	0	NA	NA	NA	NA	NA
"83"	"MT-2_1"	"MT-4_1"	60	0	0	NA	NA	NA	NA	NA
"84"	"MT-2_1"	"MT-4_2"	60	1	0	0	0	NA	NA	NA
"85"	"MT-2_2"	"MT-2_1"	60	0	0	NA	NA	NA	NA	NA
"86"	"MT-2_2"	"MT-2_2"	60	0	0	NA	NA	NA	NA	NA
"87"	"MT-2_2"	"MT-4_1"	60	0	0	NA	NA	NA	NA	NA
"88"	"MT-2_2"	"MT-4_2"	60	1	0	0	0	NA	NA	NA
"89"	"MT-4_1"	"MT-2_1"	60	0	0	NA	NA	NA	NA	NA
"90"	"MT-4_1"	"MT-2_2"	60	0	0	NA	NA	NA	NA	NA
"91"	"MT-4_1"	"MT-4_1"	60	0	0	NA	NA	NA	NA	NA
"92"	"MT-4_1"	"MT-4_2"	60	1	0	0	0	NA	NA	NA
"93"	"MT-4_2"	"MT-2_1"	60	1	0	0	0	NA	NA	NA
"94"	"MT-4_2"	"MT-2_2"	60	1	0	0	0	NA	NA	NA
"95"	"MT-4_2"	"MT-4_1"	60	1	0	0	0	NA	NA	NA
"96"	"MT-4_2"	"MT-4_2"	60	1	1	1	0.302697302697303	0.129263352617248	0.274187842053832	0.331206763340773
"97"	"MT-2_1"	"MT-2_1"	70	1	1	1	0.113886113886114	0.00530349893157722	0.0941730462856777	0.13359918148655
"98"	"MT-2_1"	"MT-2_2"	70	2	0	0	0.0284715284715285	0.805989249449051	0.0212814537299804	0.0356616032130766
"99"	"MT-2_1"	"MT-4_1"	70	2	0	0	0.0194805194805195	0.840506053470774	0.0134766696715605	0.0254843692894785
"100"	"MT-2_1"	"MT-4_2"	70	2	0	0	0.01998001998002	0.838419156397211	0.0139028460034347	0.0260571939566053
"101"	"MT-2_2"	"MT-2_1"	70	2	0	0	0.027972027972028	0.807764775767891	0.0208415293923021	0.0351025265517539
"102"	"MT-2_2"	"MT-2_2"	70	1	1	1	0.24975024975025	0.0832131916550514	0.222888769074091	0.276611730426409
"103"	"MT-2_2"	"MT-4_1"	70	1	1	1	0.0889110889110889	0.00137654708506574	0.0712493932015228	0.106572784620655
"104"	"MT-2_2"	"MT-4_2"	70	1	1	1	0.0859140859140859	0.00111333560115967	0.068524079256227	0.103304092571945
"105"	"MT-4_1"	"MT-2_1"	70	2	0	0	0.01998001998002	0.838419156397211	0.0139028460034347	0.0260571939566053
"106"	"MT-4_1"	"MT-2_2"	70	1	1	1	0.0909090909090909	0.00157391750555247	0.0730696447197599	0.108748537098422
"107"	"MT-4_1"	"MT-4_1"	70	1	1	1	0.346653346653347	0.170011330521216	0.317121297188318	0.376185396118375
"108"	"MT-4_1"	"MT-4_2"	70	1	1	1	0.111888111888112	0.00486333416933604	0.0923267148775973	0.131449508898626
"109"	"MT-4_2"	"MT-2_1"	70	2	0	0	0.016983016983017	0.851333626703306	0.0113626758609964	0.0226033581050375
"110"	"MT-4_2"	"MT-2_2"	70	1	1	1	0.0739260739260739	0.000403803133576019	0.0576894510871144	0.0901626967650335
"111"	"MT-4_2"	"MT-4_1"	70	1	1	1	0.120879120879121	0.00702931919497241	0.100650140327856	0.141108101430386
"112"	"MT-4_2"	"MT-4_2"	70	1	1	1	0.322677322677323	0.147590956428362	0.293666764580318	0.351687880774327
"113"	"MT-2_1"	"MT-2_1"	80	2	2	1	0.256743256743257	0.00902081571641067	0.239089178477558	0.274397335008955
"114"	"MT-2_1"	"MT-2_2"	80	3	1	0.333333333333333	0.0352980352980353	0.00368074721909561	0.0289332586039487	0.0416628119921219
"115"	"MT-2_1"	"MT-4_1"	80	2	1	0.5	0.044955044955045	0.00147298219206649	0.0360795941084073	0.0538304958016826
"116"	"MT-2_1"	"MT-4_2"	80	2	1	0.5	0.0404595404595405	0.000755830461269813	0.0319980590799898	0.0489210218390911
"117"	"MT-2_2"	"MT-2_1"	80	3	1	0.333333333333333	0.0306360306360306	0.0016794399884501	0.0246602509696474	0.0366118103024139
"118"	"MT-2_2"	"MT-2_2"	80	2	2	1	0.148851148851149	0.000828533539237952	0.133059936390653	0.164642361311644
"119"	"MT-2_2"	"MT-4_1"	80	2	1	0.5	0.035964035964036	0.000330362219795211	0.0279475491017424	0.0439805228263296
"120"	"MT-2_2"	"MT-4_2"	80	2	1	0.5	0.012987012987013	9.31857480068743e-10	0.0080518788443814	0.0179221471296446
"121"	"MT-4_1"	"MT-2_1"	80	2	1	0.5	0.037962037962038	0.000488543452750623	0.0297436310102818	0.0461804449137941
"122"	"MT-4_1"	"MT-2_2"	80	2	1	0.5	0.0364635364635365	0.000365728101790141	0.0283959171288346	0.0445311557982383
"123"	"MT-4_1"	"MT-4_1"	80	1	1	1	0.341658341658342	0.165309188324684	0.312227970720449	0.371088712596234
"124"	"MT-4_1"	"MT-4_2"	80	1	1	1	0.041958041958042	1.78784126703135e-06	0.0295165081392559	0.054399575776828
"125"	"MT-4_2"	"MT-2_1"	80	2	1	0.5	0.0514485514485514	0.00316514891119746	0.0420216978887967	0.0608754050083062
"126"	"MT-4_2"	"MT-2_2"	80	2	1	0.5	0.015984015984016	3.79595681554434e-08	0.0105258485029546	0.0214421834650774
"127"	"MT-4_2"	"MT-4_1"	80	1	1	1	0.03996003996004	9.62857292341468e-07	0.0278056920068694	0.0521143879132105
"128"	"MT-4_2"	"MT-4_2"	80	1	1	1	0.104895104895105	0.00350337607408679	0.0858804420158358	0.123909767774374
"129"	"MT-2_1"	"MT-2_1"	90	6	6	1	0.312187812187812	1.74042939002916e-05	0.302257107787623	0.322118516588001
"130"	"MT-2_1"	"MT-2_2"	90	7	1	0.142857142857143	0.0285428856857428	0.0537024447173517	0.0248677477743094	0.0322180235971763
"131"	"MT-2_1"	"MT-4_1"	90	6	1	0.166666666666667	0.040959040959041	0.0799440088939738	0.036506276171509	0.0454118057465729
"132"	"MT-2_1"	"MT-4_2"	90	6	3	0.5	0.0594405594405594	1.88397796008211e-06	0.0537066053298269	0.065174513551292
"133"	"MT-2_2"	"MT-2_1"	90	7	1	0.142857142857143	0.0261167404024547	0.0433110842815363	0.0225334922384928	0.0296999885664166
"134"	"MT-2_2"	"MT-2_2"	90	2	2	1	0.148851148851149	0.000587839292789383	0.133492172847485	0.164210124854812
"135"	"MT-2_2"	"MT-4_1"	90	2	1	0.5	0.01998001998002	9.62857292341468e-07	0.0139028460034347	0.0260571939566053
"136"	"MT-2_2"	"MT-4_2"	90	4	1	0.25	0.016983016983017	0.000329781167926813	0.0129580296083433	0.0210080043576907
"137"	"MT-4_1"	"MT-2_1"	90	6	1	0.166666666666667	0.040959040959041	0.0799440088939738	0.036506276171509	0.0454118057465729
"138"	"MT-4_1"	"MT-2_2"	90	2	1	0.5	0.0144855144855145	7.1861607775503e-09	0.00928145668712126	0.0196895722839077
"139"	"MT-4_1"	"MT-4_1"	90	1	1	1	0.203796203796204	0.0482011191963938	0.178799415042289	0.228792992550119
"140"	"MT-4_1"	"MT-4_2"	90	3	1	0.333333333333333	0.022977022977023	0.000239359030291153	0.017736782439271	0.0282172635147749
"141"	"MT-4_2"	"MT-2_1"	90	6	3	0.5	0.0674325674325674	1.32958461946941e-05	0.0612722248721778	0.073592909992957
"142"	"MT-4_2"	"MT-2_2"	90	4	1	0.25	0.0167332667332667	0.000239244552637352	0.0127947834666093	0.0206717499999242
"143"	"MT-4_2"	"MT-4_1"	90	3	1	0.333333333333333	0.0256410256410256	0.000535438795752796	0.0201291416408073	0.031152909641244
"144"	"MT-4_2"	"MT-4_2"	90	3	3	1	0.144855144855145	1.90334308407536e-05	0.132451043223938	0.157259246486352
"145"	"MT-2_1"	"MT-2_1"	100	6	6	1	0.273226773226773	4.44605752858429e-06	0.263404686833216	0.283048859620331
"146"	"MT-2_1"	"MT-2_2"	100	11	1	0.0909090909090909	0.0553083280356008	0.575271531616209	0.0513674594725339	0.0592491965986677
"147"	"MT-2_1"	"MT-4_1"	100	6	1	0.166666666666667	0.0273060273060273	0.0239457149790701	0.0234780145327537	0.0311340400793009
"148"	"MT-2_1"	"MT-4_2"	100	8	2	0.25	0.0526973026973027	0.00816687728057075	0.0480708375146224	0.057323767879983
"149"	"MT-2_2"	"MT-2_1"	100	11	1	0.0909090909090909	0.0519480519480519	0.528860485208378	0.0481107867535663	0.0557853171425376
"150"	"MT-2_2"	"MT-2_2"	100	6	6	1	0.255577755577756	4.44293691770348e-06	0.245517470171933	0.265638040983578
"151"	"MT-2_2"	"MT-4_1"	100	6	1	0.166666666666667	0.0234765234765235	0.0135703280862309	0.0198786365760277	0.0270744103770193
"152"	"MT-2_2"	"MT-4_2"	100	8	2	0.25	0.0601898101898102	0.0193995174135271	0.0551539234402835	0.0652256969393369
"153"	"MT-4_1"	"MT-2_1"	100	6	1	0.166666666666667	0.031968031968032	0.0402021578635148	0.0278959772948589	0.036040086641205
"154"	"MT-4_1"	"MT-2_2"	100	6	1	0.166666666666667	0.0221445221445221	0.0106680239576169	0.0186339782447605	0.0256550660442838
"155"	"MT-4_1"	"MT-4_1"	100	1	1	1	0.168831168831169	0.026575825366761	0.14558534238265	0.192076995279687
"156"	"MT-4_1"	"MT-4_2"	100	4	1	0.25	0.0164835164835165	0.000168571681957053	0.0126335428301499	0.0203334901368831
"157"	"MT-4_2"	"MT-2_1"	100	8	2	0.25	0.0510739260739261	0.00618578346968057	0.0465672930031697	0.0555805591446825
"158"	"MT-4_2"	"MT-2_2"	100	8	2	0.25	0.0615634365634366	0.0227677540573279	0.0564312770692555	0.0666955960576177
"159"	"MT-4_2"	"MT-4_1"	100	4	1	0.25	0.0202297702297702	0.000755830461269813	0.0159990295399949	0.0244605109195456
"160"	"MT-4_2"	"MT-4_2"	100	4	4	1	0.184565434565435	1.08036824510993e-05	0.173071967289256	0.196058901841613
"161"	"MT-2_1"	"MT-2_1"	110	7	7	1	0.256457827886399	2.9610849638928e-07	0.247460948798502	0.265454706974296
"162"	"MT-2_1"	"MT-2_2"	110	13	0	0	0.0464919695688926	0.3952051141654	0.0431003605349873	0.049883578602798
"163"	"MT-2_1"	"MT-4_1"	110	7	0	0	0	NA	NA	NA
"164"	"MT-2_1"	"MT-4_2"	110	10	2	0.2	0.0595404595404595	0.0454820492178518	0.0551849233337641	0.063895995747155
"165"	"MT-2_2"	"MT-2_1"	110	13	0	0	0.0403442711135019	0.438174492528635	0.0371166647629261	0.0435718774640777
"166"	"MT-2_2"	"MT-2_2"	110	6	6	1	0.263902763902764	5.55629053700102e-06	0.253852277466494	0.273953250339034
"167"	"MT-2_2"	"MT-4_1"	110	6	0	0	0	NA	NA	NA
"168"	"MT-2_2"	"MT-4_2"	110	9	2	0.222222222222222	0.0558330558330558	0.0179310804251438	0.0514731532279378	0.0601929584381738
"169"	"MT-4_1"	"MT-2_1"	110	7	0	0	0	NA	NA	NA
"170"	"MT-4_1"	"MT-2_2"	110	6	0	0	0	NA	NA	NA
"171"	"MT-4_1"	"MT-4_1"	110	0	0	NA	NA	NA	NA	NA
"172"	"MT-4_1"	"MT-4_2"	110	5	0	0	0	NA	NA	NA
"173"	"MT-4_2"	"MT-2_1"	110	10	2	0.2	0.0677322677322677	0.0605716149198976	0.0633607023456695	0.072103833118866
"174"	"MT-4_2"	"MT-2_2"	110	9	2	0.222222222222222	0.0586080586080586	0.0223453738563846	0.0541658684309052	0.063050248785212
"175"	"MT-4_2"	"MT-4_1"	110	5	0	0	0	NA	NA	NA
"176"	"MT-4_2"	"MT-4_2"	110	5	5	1	0.196203796203796	3.94574872086828e-06	0.185399295657447	0.207008296750145
"177"	"MT-2_1"	"MT-2_1"	120	7	7	1	0.22192093620665	1.02684024616551e-07	0.212852898606131	0.23098897380717
"178"	"MT-2_1"	"MT-2_2"	120	11	1	0.0909090909090909	0.0416855871401326	0.382568683979588	0.0381891224708832	0.045182051809382
"179"	"MT-2_1"	"MT-4_1"	120	7	2	0.285714285714286	0.0281147424004567	1.56041860890355e-05	0.024416288955613	0.0318131958453003
"180"	"MT-2_1"	"MT-4_2"	120	9	4	0.444444444444444	0.0771450771450772	9.35978888239042e-06	0.0720042793537532	0.0822858749364011
"181"	"MT-2_2"	"MT-2_1"	120	11	1	0.0909090909090909	0.0445917718644991	0.445603449233124	0.0408255182008176	0.0483580255281807
"182"	"MT-2_2"	"MT-2_2"	120	5	5	1	0.218181818181818	5.10313756740821e-06	0.207548958308611	0.228814678055026
"183"	"MT-2_2"	"MT-4_1"	120	6	1	0.166666666666667	0.0268065268065268	0.0254861194518394	0.0229234426396814	0.0306896109733722
"184"	"MT-2_2"	"MT-4_2"	120	9	2	0.222222222222222	0.0530580530580531	0.0168416083136995	0.0486682938856467	0.0574478122304594
"185"	"MT-4_1"	"MT-2_1"	120	7	2	0.285714285714286	0.0298273155416013	3.17690371898216e-05	0.0260125304707473	0.0336421006124552
"186"	"MT-4_1"	"MT-2_2"	120	6	1	0.166666666666667	0.0243090243090243	0.0208800896689425	0.0204869561135853	0.0281310925044633
"187"	"MT-4_1"	"MT-4_1"	120	2	2	1	0.118881118881119	0.00012677061051769	0.104622008221729	0.133140229540508
"188"	"MT-4_1"	"MT-4_2"	120	6	2	0.333333333333333	0.0387945387945388	9.40692276398813e-05	0.0341168225251531	0.0434722550639245
"189"	"MT-4_2"	"MT-2_1"	120	9	4	0.444444444444444	0.0811410811410812	2.88394822507421e-05	0.0757534665116355	0.0865286957705268
"190"	"MT-4_2"	"MT-2_2"	120	9	2	0.222222222222222	0.0517260517260517	0.0153932716188518	0.0473617005558789	0.0560904028962245
"191"	"MT-4_2"	"MT-4_1"	120	6	2	0.333333333333333	0.0331335331335331	1.52513216273853e-05	0.0288284792131947	0.0374385870538716
"192"	"MT-4_2"	"MT-4_2"	120	6	6	1	0.223609723609724	5.17103594832591e-07	0.214016912678216	0.233202534541231
"193"	"MT-2_1"	"MT-2_1"	130	7	7	1	0.238047666619095	5.79030272618297e-08	0.229336579439947	0.246758753798243
"194"	"MT-2_1"	"MT-2_2"	130	12	1	0.0833333333333333	0.0492840492840493	0.57167284827579	0.0455501410611648	0.0530179575069338
"195"	"MT-2_1"	"MT-4_1"	130	8	2	0.25	0.0442057942057942	0.0027730005992439	0.0399394926089567	0.0484720958026317
"196"	"MT-2_1"	"MT-4_2"	130	9	4	0.444444444444444	0.0819180819180819	8.31243490284628e-06	0.0768731370574552	0.0869630267787086
"197"	"MT-2_2"	"MT-2_1"	130	12	1	0.0833333333333333	0.0492840492840493	0.56097018011677	0.0456516868448611	0.0529164117232374
"198"	"MT-2_2"	"MT-2_2"	130	6	6	1	0.237928737928738	8.07907903022098e-07	0.228347930890826	0.24750954496665
"199"	"MT-2_2"	"MT-4_1"	130	7	2	0.285714285714286	0.0430997573854717	0.000805893011611492	0.0386088910068156	0.0475906237641278
"200"	"MT-2_2"	"MT-4_2"	130	10	2	0.2	0.0494505494505495	0.0205084247209197	0.0454203522034258	0.0534807466976731
"201"	"MT-4_1"	"MT-2_1"	130	8	2	0.25	0.0473276723276723	0.00424290340092659	0.0429316569510612	0.0517236877042834
"202"	"MT-4_1"	"MT-2_2"	130	7	2	0.285714285714286	0.040959040959041	0.000533416648066831	0.0365758766675558	0.0453422052505261
"203"	"MT-4_1"	"MT-4_1"	130	3	3	1	0.157509157509158	6.6397122888473e-05	0.144409028795607	0.170609286222708
"204"	"MT-4_1"	"MT-4_2"	130	6	3	0.5	0.0659340659340659	3.52047222174079e-06	0.0601291524738701	0.0717389793942617
"205"	"MT-4_2"	"MT-2_1"	130	9	4	0.444444444444444	0.0832500832500833	1.30448448425469e-05	0.0781111131667486	0.0883890533334179
"206"	"MT-4_2"	"MT-2_2"	130	10	2	0.2	0.0478521478521478	0.0166495085177594	0.0439108992261743	0.0517933964781214
"207"	"MT-4_2"	"MT-4_1"	130	6	3	0.5	0.0709290709290709	9.70994407500925e-06	0.0649129472369934	0.0769451946211485
"208"	"MT-4_2"	"MT-4_2"	130	6	6	1	0.226440226440226	2.51908635284792e-07	0.21713526277871	0.235745190101743
"209"	"MT-2_1"	"MT-2_1"	140	7	7	1	0.242899957185671	7.41633709999689e-08	0.234172957343748	0.251626957027594
"210"	"MT-2_1"	"MT-2_2"	140	11	1	0.0909090909090909	0.0493143220415948	0.492515860577307	0.0455553109041612	0.0530733331790283
"211"	"MT-2_1"	"MT-4_1"	140	8	2	0.25	0.0484515484515484	0.0049775670506671	0.0440004741799241	0.0529026227231728
"212"	"MT-2_1"	"MT-4_2"	140	9	4	0.444444444444444	0.0839160839160839	6.67342380311631e-06	0.0789511575428409	0.0888810102893269
"213"	"MT-2_2"	"MT-2_1"	140	11	1	0.0909090909090909	0.0485877758605031	0.490126274720434	0.0447841384647476	0.0523914132562587
"214"	"MT-2_2"	"MT-2_2"	140	5	5	1	0.209390609390609	1.07314354358401e-06	0.199337478521238	0.219443740259981
"215"	"MT-2_2"	"MT-4_1"	140	6	2	0.333333333333333	0.03996003996004	0.000134060204630915	0.0351952710670297	0.0447248088530503
"216"	"MT-2_2"	"MT-4_2"	140	9	2	0.222222222222222	0.0542790542790543	0.0139692558003111	0.050041374722627	0.0585167338354816
"217"	"MT-4_1"	"MT-2_1"	140	8	2	0.25	0.0450799200799201	0.00262027574858736	0.040856097185963	0.0493037429738772
"218"	"MT-4_1"	"MT-2_2"	140	6	2	0.333333333333333	0.037962037962038	8.06392835237535e-05	0.0333152328071283	0.0426088431169477
"219"	"MT-4_1"	"MT-4_1"	140	3	3	1	0.148185148185148	1.61586462203989e-05	0.135933452200396	0.160436844169901
"220"	"MT-4_1"	"MT-4_2"	140	6	3	0.5	0.0661005661005661	5.75937826696737e-06	0.0601663220691764	0.0720348101319558
"221"	"MT-4_2"	"MT-2_1"	140	9	4	0.444444444444444	0.082029082029082	1.20546536073185e-05	0.0768930579544638	0.0871651061037003
"222"	"MT-4_2"	"MT-2_2"	140	9	2	0.222222222222222	0.0515040515040515	0.0144876256618163	0.0471732471599753	0.0558348558481277
"223"	"MT-4_2"	"MT-4_1"	140	6	3	0.5	0.0644355644355644	1.78547776941151e-06	0.0587794575843791	0.0700916712867497
"224"	"MT-4_2"	"MT-4_2"	140	6	6	1	0.226273726273726	6.26176778206755e-07	0.216643053446737	0.235904399100715
"225"	"MT-2_1"	"MT-2_1"	150	7	7	1	0.217354074496932	3.32355538645857e-08	0.208565675182942	0.226142473810922
"226"	"MT-2_1"	"MT-2_2"	150	10	2	0.2	0.0526473526473527	0.02693068414314	0.048516615615693	0.0567780896790123
"227"	"MT-2_1"	"MT-4_1"	150	8	2	0.25	0.0362137862137862	0.000430417576803954	0.0324475433549739	0.0399800290725985
"228"	"MT-2_1"	"MT-4_2"	150	9	4	0.444444444444444	0.0698190698190698	2.03012916277778e-06	0.0649277747264432	0.0747103649116964
"229"	"MT-2_2"	"MT-2_1"	150	10	2	0.2	0.0526473526473527	0.0308028082143852	0.0484154130769415	0.0568792922177638
"230"	"MT-2_2"	"MT-2_2"	150	5	5	1	0.171828171828172	1.94997651581374e-07	0.161957732226129	0.181698611430214
"231"	"MT-2_2"	"MT-4_1"	150	6	2	0.333333333333333	0.0516150516150516	0.00109409071034561	0.0462636207002606	0.0569664825298426
"232"	"MT-2_2"	"MT-4_2"	150	8	3	0.375	0.0649350649350649	0.000154745201663475	0.0598518829109688	0.070018246959161
"233"	"MT-4_1"	"MT-2_1"	150	8	2	0.25	0.0388361638361638	0.00115884440573377	0.034804811144181	0.0428675165281467
"234"	"MT-4_1"	"MT-2_2"	150	6	2	0.333333333333333	0.0492840492840493	0.000567023095484176	0.0441728842053692	0.0543952143627294
"235"	"MT-4_1"	"MT-4_1"	150	3	3	1	0.157842157842158	3.40061633552491e-05	0.145240041418655	0.170444274265661
"236"	"MT-4_1"	"MT-4_2"	150	6	3	0.5	0.0621045621045621	2.55518326430781e-06	0.0563303861512074	0.0678787380579168
"237"	"MT-4_2"	"MT-2_1"	150	9	4	0.444444444444444	0.0694860694860695	1.5959293642176e-06	0.0646398346800015	0.0743323042921374
"238"	"MT-4_2"	"MT-2_2"	150	8	3	0.375	0.0650599400599401	0.000155585733963681	0.0599769943035716	0.0701428858163085
"239"	"MT-4_2"	"MT-4_1"	150	6	3	0.5	0.0642690642690643	5.54244020367634e-06	0.058320392442457	0.0702177360956715
"240"	"MT-4_2"	"MT-4_2"	150	6	6	1	0.223443223443223	4.52674987938551e-07	0.213896852327001	0.232989594559446
"241"	"MT-2_1"	"MT-2_1"	160	6	6	1	0.216783216783217	3.4756469569075e-07	0.207249982968439	0.226316450597994
