experiment	exp_line	passage	genomic_position	shannon_entropy
EXPIV	19	10	1041	0.0551735262442878
EXPIV	19	10	1043	0.0147678726732188
EXPIV	19	10	1059	0.183406444387486
EXPIV	19	10	1062	0.0413009357017411
EXPIV	19	10	1076	0.0153210000327315
EXPIV	19	10	1078	0.0501231840425779
EXPIV	19	10	1103	0.012157916741184
EXPIV	19	10	1109	0.0164784360854922
EXPIV	19	10	1110	0.0158523396305775
EXPIV	19	10	1115	0.0127959199408
EXPIV	19	10	1130	0.0256940490995233
EXPIV	19	10	1140	0.0114523285186291
EXPIV	19	10	1146	0.0131823050676834
EXPIV	19	10	1150	0.0131490450707617
EXPIV	19	10	1151	0.0190555581843789
EXPIV	19	10	1175	0.0156375774601424
EXPIV	19	10	1194	0.0140393619638693
EXPIV	19	10	1200	0.0709382773892157
EXPIV	19	10	1205	0.0148143902935428
EXPIV	19	10	1209	0.0129813490303652
EXPIV	19	10	1225	0.0125025787882574
EXPIV	19	10	1232	0.0140166816474979
EXPIV	19	10	1272	0.0629732870116593
EXPIV	19	10	1273	0.0116977050481446
EXPIV	19	10	1282	0.0137896167048784
EXPIV	19	10	1308	0.0133054502626442
EXPIV	19	10	1324	0.0175827796979533
EXPIV	19	10	1327	0.0163756420483823
EXPIV	19	10	1347	0.0673720521116225
EXPIV	19	10	1398	0.0127421106151991
EXPIV	19	10	1399	0.020791902730537
EXPIV	19	10	1417	0.224412502589834
EXPIV	19	10	1418	0.0116932480818598
EXPIV	19	10	1427	0.0126565945633218
EXPIV	19	10	1442	0.0124026074173128
EXPIV	19	10	1446	0.183480135997738
EXPIV	19	10	1452	0.0128672518443607
EXPIV	19	10	1493	0.0143802394815605
EXPIV	19	10	1539	0.0152961688267297
EXPIV	19	10	1590	0.0534030457698973
EXPIV	19	10	1593	0.0129162346409416
EXPIV	19	10	1594	0.0117765057436462
EXPIV	19	10	1636	0.0795264132028452
EXPIV	19	10	1682	0.011478973617542
EXPIV	19	10	1710	0.553393430047563
EXPIV	19	10	1713	0.0159438384997389
EXPIV	19	10	1755	0.0131113250185391
EXPIV	19	10	1757	0.0153468087128943
EXPIV	19	10	1758	0.0124700754029472
EXPIV	19	10	1761	0.0432175083033474
EXPIV	19	10	1774	0.0129985207221217
EXPIV	19	10	1813	0.021421421712733
EXPIV	19	10	1815	0.0191247510381191
EXPIV	19	10	1830	0.0156852285612746
EXPIV	19	10	1840	0.0122970890856123
EXPIV	19	10	1841	0.0138291422497429
EXPIV	19	10	1859	0.0122784374239031
EXPIV	19	10	1881	0.920722409081164
EXPIV	19	10	1912	0.0143774633942331
EXPIV	19	10	1948	0.0194928522010204
EXPIV	19	10	1954	0.0197862106314212
EXPIV	19	10	1955	0.0238686155181464
EXPIV	19	10	1965	0.0119379070618062
EXPIV	19	10	1968	0.0140356294192621
EXPIV	19	10	1987	0.0124318930557841
EXPIV	19	10	1993	0.0123049744422895
EXPIV	19	10	1994	0.0139252118113766
EXPIV	19	10	2005	0.0268211164975644
EXPIV	19	10	2024	0.0148934531428102
EXPIV	19	10	2037	0.0117226349238104
EXPIV	19	10	2051	0.0186397599471876
EXPIV	19	10	2058	0.0385646327868401
EXPIV	19	10	2067	0.0122954070855492
EXPIV	19	10	2078	0.0274531285636196
EXPIV	19	10	2081	0.181841407328819
EXPIV	19	10	2085	0.0363084738349216
EXPIV	19	10	2092	0.0120105003661909
EXPIV	19	10	2094	0.0538193977198059
EXPIV	19	10	2103	0.0134637756636533
EXPIV	19	10	2124	0.0192836549147459
EXPIV	19	10	2145	0.0172025392767214
EXPIV	19	10	2150	0.0150238844482495
EXPIV	19	10	2151	0.188155676050549
EXPIV	19	10	2161	0.0116481815758357
EXPIV	19	10	2163	0.0138082812291711
EXPIV	19	10	2176	0.0125483019492789
EXPIV	19	10	2194	0.0169138189115327
EXPIV	19	10	2206	0.0191254510995529
EXPIV	19	10	2220	0.0141235441059695
EXPIV	19	10	2238	0.0124331478539124
EXPIV	19	10	2239	0.0178041092902265
EXPIV	19	10	2255	0.0135500934147952
EXPIV	19	10	2265	0.0257378692511873
EXPIV	19	10	2270	0.0115278922400771
EXPIV	19	10	2272	0.0173964188920758
EXPIV	19	10	2276	0.0131352885865411
EXPIV	19	10	2286	0.0339296528050058
EXPIV	19	10	2298	0.017114902974092
EXPIV	19	10	2316	0.0155531351748254
EXPIV	19	10	2336	0.0159949167103235
EXPIV	19	10	2343	0.0142185794871283
EXPIV	19	10	2352	0.0116305034791144
EXPIV	19	10	2360	0.0205948496837497
EXPIV	19	10	2367	0.0114572822867562
EXPIV	19	10	2369	0.014752628891065
EXPIV	19	10	2374	0.0116518282719939
EXPIV	19	10	2375	0.012196815603263
EXPIV	19	10	2379	0.0136885249035381
EXPIV	19	10	2381	0.0142570778944097
EXPIV	19	10	2390	0.047863650139004
EXPIV	19	10	2394	0.0160292888636591
EXPIV	19	10	2399	0.0163144661529626
EXPIV	19	10	2403	0.0191621055188866
EXPIV	19	10	2405	0.0225445405747441
EXPIV	19	10	2423	0.0224528230504728
EXPIV	19	10	2425	0.0118355381332989
EXPIV	19	10	2440	0.0114447527706987
EXPIV	19	10	2462	0.013253580068087
EXPIV	19	10	2471	0.0150136668020616
EXPIV	19	10	2486	0.0133775937927786
EXPIV	19	10	2495	0.0155387868386286
EXPIV	19	10	2497	0.0165276094810976
EXPIV	19	10	2512	0.0114313615663313
EXPIV	19	10	2523	0.015451355268921
EXPIV	19	10	2535	0.0132065539094449
EXPIV	19	10	2536	0.0151149684134665
EXPIV	19	10	2558	0.0141275125608518
EXPIV	19	10	2566	0.0137811022113836
EXPIV	19	10	2568	0.0285538505936431
EXPIV	19	10	2593	0.0309092355935632
EXPIV	19	10	2621	0.0114897544053627
EXPIV	19	10	2628	0.0138449230197072
EXPIV	19	10	2630	0.0164988152233719
EXPIV	19	10	2634	0.0209073074344991
EXPIV	19	10	2645	0.0122052993258101
EXPIV	19	10	2655	0.0126856935800726
EXPIV	19	10	2672	0.0994018011005302
EXPIV	19	10	2677	0.0229912644746689
EXPIV	19	10	2680	0.012098308595834
EXPIV	19	10	2681	0.0241988689463639
EXPIV	19	10	2683	0.0626044210626829
EXPIV	19	10	2692	0.0119129761559319
EXPIV	19	10	2700	0.0128831500887758
EXPIV	19	10	2703	0.0119495512662811
EXPIV	19	10	2705	0.0194226528932318
EXPIV	19	10	2723	0.0159321553338344
EXPIV	19	10	2734	0.0142769548032975
EXPIV	19	10	2741	0.0150125501443235
EXPIV	19	10	2747	0.0198555517193637
EXPIV	19	10	2749	0.013971307309485
EXPIV	19	10	2751	0.013158381398041
EXPIV	19	10	2763	0.013387998306059
EXPIV	19	10	2784	0.0151647635679325
EXPIV	19	10	2812	0.0316235137857678
EXPIV	19	10	2834	0.0170992979560271
EXPIV	19	10	2837	0.0118267622514097
EXPIV	19	10	2840	0.0140785326404195
EXPIV	19	10	2843	0.0127523466333434
EXPIV	19	10	2855	0.0402368593115905
EXPIV	19	10	2876	0.0116810893833388
EXPIV	19	10	2892	0.0149742127340132
EXPIV	19	10	2894	0.0181248461011009
EXPIV	19	10	2900	0.0170918806137427
EXPIV	19	10	2901	0.0903633876908114
EXPIV	19	10	2905	0.0128873802362992
EXPIV	19	10	2907	0.0178198091884861
EXPIV	19	10	2915	0.0155429075912342
EXPIV	19	10	2922	0.0125040340318827
EXPIV	19	10	2962	0.0118740336152301
EXPIV	19	10	2964	0.024651946807546
EXPIV	19	10	2966	0.016025914866299
EXPIV	19	10	2975	0.576708349391104
EXPIV	19	10	2995	0.0194952311794872
EXPIV	19	10	3002	0.0119822757555874
EXPIV	19	10	3005	0.0117624167862032
EXPIV	19	10	3030	0.0120000677089461
EXPIV	19	10	3053	0.0165422394779085
EXPIV	19	10	3059	0.0160295388495764
EXPIV	19	10	3064	0.0115772953237447
EXPIV	19	10	3077	0.0139776895829421
EXPIV	19	10	3079	0.0142353450015257
EXPIV	19	10	3086	0.00239587705680085
EXPIV	19	10	3090	0.0132584764371529
EXPIV	19	10	3105	0.0164742011584938
EXPIV	19	10	3123	0.0141592007727435
EXPIV	19	10	3136	0.0126334616120583
EXPIV	19	10	3140	0.0125917170485333
EXPIV	19	10	3165	0.0145964279408769
EXPIV	19	10	3167	0.0139531816679263
EXPIV	19	10	3173	0.0151307727567368
EXPIV	19	10	3177	0.150956278876376
EXPIV	19	10	3191	0.216963127810254
EXPIV	19	10	3235	0.0384509643277446
EXPIV	19	10	3239	0.0267969219264675
EXPIV	19	10	3258	0.012905167429891
EXPIV	19	10	3267	0.0120792114578429
EXPIV	19	10	3300	0.0162464888880271
EXPIV	19	10	3301	0.0578980136525037
EXPIV	19	10	3304	0.0136797935591582
EXPIV	19	10	3309	0.0258155660075003
EXPIV	19	10	3311	0.0147732657216835
EXPIV	19	10	3313	0.0122958156236026
EXPIV	19	10	3316	0.0267105242792873
EXPIV	19	10	3317	0.0448313429868957
EXPIV	19	10	3332	0.0185564360316092
EXPIV	19	10	3334	0.0375323787025984
EXPIV	19	10	3341	0.0257974385240233
EXPIV	19	10	3346	0.0140187402731749
EXPIV	19	10	3348	0.0117363768881219
EXPIV	19	10	3365	0.0125465105507587
EXPIV	19	10	3368	0.0509835612695175
EXPIV	19	10	3378	0.0132398906669868
EXPIV	19	10	3399	0.0115499467920317
EXPIV	19	10	3400	0.017266250200618
EXPIV	19	10	3401	0.0204830911895038
EXPIV	19	10	3410	0.0133552279670708
EXPIV	19	10	3448	0.0190877416862807
EXPIV	19	10	3477	0.0127916821475518
EXPIV	19	10	3510	0.0313192597546715
EXPIV	19	10	3515	0.141271431590709
EXPIV	19	10	3518	0.0117371910945758
EXPIV	19	10	3520	0.01282080136206
EXPIV	19	10	3523	0.0315954864003843
EXPIV	19	10	3544	0.0135099988322539
EXPIV	19	10	3550	0.0120340249414759
EXPIV	19	10	3551	0.0127356618137098
EXPIV	19	10	3553	0.012054669823388
EXPIV	19	10	3587	0.0149378746770242
EXPIV	19	10	3596	0.0150205019712097
EXPIV	19	10	3620	0.0138721446107904
EXPIV	19	10	3627	0.0456537838739226
EXPIV	19	10	3628	0.015657007885954
EXPIV	19	10	3644	0.0181252242799532
EXPIV	19	10	3647	0.0248922482254355
EXPIV	19	10	3658	0.0130922943440848
EXPIV	19	10	3697	0.01891706889377
EXPIV	19	10	3698	0.0200197673898238
EXPIV	19	10	3704	0.252932816836097
EXPIV	19	10	3705	0.011847164619683
EXPIV	19	10	3735	0.0120786148164173
EXPIV	19	10	3738	0.0126908624821955
EXPIV	19	10	3742	0.0270508833739483
EXPIV	19	10	3744	0.0923060298508007
EXPIV	19	10	3754	0.0126073799473679
EXPIV	19	10	3756	0.0137487430300596
EXPIV	19	10	3774	0.0168554304615992
EXPIV	19	10	3775	0.190608244983197
EXPIV	19	10	3777	0.0175547772275848
EXPIV	19	10	3778	0.0116606946388216
EXPIV	19	10	3786	0.0133467768125518
EXPIV	19	10	3790	0.0192022634817585
EXPIV	19	10	3800	0.0148446931510276
EXPIV	19	10	3818	0.0257314355832525
EXPIV	19	10	3821	0.0194160744713862
EXPIV	19	10	3822	0.0130625803676734
EXPIV	19	10	3828	0.012198593409938
EXPIV	19	10	3839	0.0130154509650995
EXPIV	19	10	3867	0.0285079331180399
EXPIV	19	10	3882	0.0268569220827826
EXPIV	19	10	3892	0.0119781833967775
EXPIV	19	10	3894	0.0234125771240813
EXPIV	19	10	3897	0.0187956171750005
EXPIV	19	10	3912	0.0157099146462829
EXPIV	19	10	3914	0.0184417553303975
EXPIV	19	10	3938	0.0177629085642054
EXPIV	19	10	3949	0.0184581113353733
EXPIV	19	10	3954	0.0117347488351051
EXPIV	19	10	3959	0.0115909551681725
EXPIV	19	10	3963	0.0157599703560936
EXPIV	19	10	3996	0.0128483434563036
EXPIV	19	10	4004	0.014229805326073
EXPIV	19	10	4005	0.0147886048622694
EXPIV	19	10	4009	0.0360455890894428
EXPIV	19	10	4016	0.148078285814331
EXPIV	19	10	4030	0.0117922232477574
EXPIV	19	10	4036	0.0164573895683052
EXPIV	19	10	4038	0.014212251399395
EXPIV	19	10	4045	0.0117595777926812
EXPIV	19	10	4058	0.0280420726548554
EXPIV	19	10	4071	0.159770241877299
EXPIV	19	10	4076	0.0137477683466116
EXPIV	19	10	4086	0.0125923998831961
EXPIV	19	10	4096	0.0160830439742635
EXPIV	19	10	4118	0.0640159132148335
EXPIV	19	10	4132	0.0149437089841352
EXPIV	19	10	4138	0.0336255261967392
EXPIV	19	10	4139	0.0144265767799674
EXPIV	19	10	4146	0.0393189024613204
EXPIV	19	10	4153	0.0381953676084863
EXPIV	19	10	4171	0.0136812960246127
EXPIV	19	10	4178	0.0144935885904024
EXPIV	19	10	4187	0.0181383875222971
EXPIV	19	10	4190	0.0128526455756384
EXPIV	19	10	4194	0.0153461400810376
EXPIV	19	10	4197	0.157853911766328
EXPIV	19	10	4200	0.0233655592474923
EXPIV	19	10	4202	0.013853446696716
EXPIV	19	10	4204	0.0185288114836213
EXPIV	19	10	4211	0.0148601686986953
EXPIV	19	10	4212	0.0355265834713773
EXPIV	19	10	4220	0.0512106707693524
EXPIV	19	10	4223	0.0174354869143286
EXPIV	19	10	4229	0.0299831130285779
EXPIV	19	10	4235	0.0160270094272833
EXPIV	19	10	4236	0.0157783606976999
EXPIV	19	10	4239	0.012740556269308
EXPIV	19	10	4240	0.0202363927885305
EXPIV	19	10	4245	0.0119412001448716
EXPIV	19	10	4249	0.0132073677133792
EXPIV	19	10	4257	0.0118231041478815
EXPIV	19	10	4262	0.0130928079144461
EXPIV	19	10	4267	0.0134494898115233
EXPIV	19	10	4268	0.0202765195262331
EXPIV	19	10	4288	0.0522939524767314
EXPIV	19	10	4289	0.0114621861652902
EXPIV	19	10	4316	0.0130530051976087
EXPIV	19	10	4332	0.0140864804696302
EXPIV	19	10	4351	0.0122081756884297
EXPIV	19	10	4360	0.0141446828080753
EXPIV	19	10	4372	0.0116884767619513
EXPIV	19	10	4373	0.0135145756223069
EXPIV	19	10	4393	0.0153268197194051
EXPIV	19	10	4396	0.484257173139022
EXPIV	19	10	4410	0.0118615653278957
EXPIV	19	10	4424	0.0121708949555354
EXPIV	19	10	4426	0.0115856834242011
EXPIV	19	10	4443	0.448082966929562
EXPIV	19	10	4451	0.0147109628893289
EXPIV	19	10	4458	0.0195633648618621
EXPIV	19	10	4462	0.0132014285657673
EXPIV	19	10	4508	0.0141120489865964
EXPIV	19	10	4511	0.0148513930836183
EXPIV	19	10	4527	0.0120464888987405
EXPIV	19	10	4531	0.0163271111193526
EXPIV	19	10	4544	0.0132161325473808
EXPIV	19	10	4564	0.0324921286933124
EXPIV	19	10	4576	0.0145633036331612
EXPIV	19	10	4584	0.0115529922794659
EXPIV	19	10	4593	0.0172451811201989
EXPIV	19	10	4611	0.124372144151769
EXPIV	19	10	4614	0.016735260776606
EXPIV	19	10	4623	0.0146881162566512
EXPIV	19	10	4629	0.0128346439198432
EXPIV	19	10	4637	0.230766606008856
EXPIV	19	10	4651	0.506274071130854
EXPIV	19	10	4670	0.012507112572971
EXPIV	19	10	4675	0.0134976955524282
EXPIV	19	10	4683	0.0239687355260068
EXPIV	19	10	4691	0.0196106009762542
EXPIV	19	10	4698	0.024845424868991
EXPIV	19	10	4706	0.0129783237366904
EXPIV	19	10	4716	0.0152751295629769
EXPIV	19	10	4718	0.0136551144943435
EXPIV	19	10	4732	0.0174113374402964
EXPIV	19	10	4743	0.0145764742184435
EXPIV	19	10	4749	0.0142014920192688
EXPIV	19	10	4768	0.0131634444632512
EXPIV	19	10	4770	0.677678232706023
EXPIV	19	10	4774	0.0131129994424367
EXPIV	19	10	4787	0.0447044644129333
EXPIV	19	10	4789	0.0148163443453314
EXPIV	19	10	4794	0.0215327730054188
EXPIV	19	10	4795	0.0136754904578082
EXPIV	19	10	4804	0.0126024808446114
EXPIV	19	10	4807	0.0182199812117882
EXPIV	19	10	4808	0.0114765220649891
EXPIV	19	10	4809	0.0129439744450214
EXPIV	19	10	4824	0.0121452265877518
EXPIV	19	10	4834	0.0154223357700787
EXPIV	19	10	4835	0.0116224632436507
EXPIV	19	10	4847	0.0148713610087918
EXPIV	19	10	4849	0.0158513366849923
EXPIV	19	10	4853	0.0123613993184416
EXPIV	19	10	4882	0.0134019636229471
EXPIV	19	10	4911	0.0174343513774508
EXPIV	19	10	4917	0.0144409295687617
EXPIV	19	10	4920	0.011937541282783
EXPIV	19	10	4922	0.0155516146039159
EXPIV	19	10	4924	0.0134047708041079
EXPIV	19	10	4943	0.023621409423665
EXPIV	19	10	4967	0.0131368254262619
EXPIV	19	10	4995	0.0124740898881378
EXPIV	19	10	4996	0.012411510141101
EXPIV	19	10	5004	0.0125414047317094
EXPIV	19	10	5015	0.0140870376817623
EXPIV	19	10	5030	0.0116889537078348
EXPIV	19	10	5034	0.0179189964681368
EXPIV	19	10	5056	0.0154862541634039
EXPIV	19	10	5057	0.0128827404877022
EXPIV	19	10	5070	0.0258692017161803
EXPIV	19	10	5073	0.0404843066950406
EXPIV	19	10	5081	0.0163561240440456
EXPIV	19	10	5083	0.0122849277398515
EXPIV	19	10	5097	0.0462280125587068
EXPIV	19	10	5098	0.0169827279745701
EXPIV	19	10	5124	0.0156832229998241
EXPIV	19	10	5142	0.0119357127447742
EXPIV	19	10	5155	0.283358163797083
EXPIV	19	10	5249	0.0122987125317369
EXPIV	19	10	5250	0.0160186721322248
EXPIV	19	10	5253	0.0142130464035775
EXPIV	19	10	5273	0.0133003500334485
EXPIV	19	10	5275	0.0143769343574237
EXPIV	19	10	5277	0.0122328435777373
EXPIV	19	10	5283	0.0144230095347713
EXPIV	19	10	5290	0.0145176213614218
EXPIV	19	10	5302	0.0129123438628124
EXPIV	19	10	5320	0.0127815236057387
EXPIV	19	10	5332	0.147284554672616
EXPIV	19	10	5336	0.0125332862050785
EXPIV	19	10	5371	0.0249905920953294
EXPIV	19	10	5372	0.0279409010586771
EXPIV	19	10	5396	0.0281115731960432
EXPIV	19	10	5406	0.0184022728609893
EXPIV	19	10	5411	0.012709637341754
EXPIV	19	10	5430	0.0206405883152322
EXPIV	19	10	5438	0.015055482254402
EXPIV	19	10	5439	0.0172744871712871
EXPIV	19	10	5449	0.011559332360173
EXPIV	19	10	5452	0.0137605394823886
EXPIV	19	10	5454	0.0210908159859867
EXPIV	19	10	5491	0.0116965373986897
EXPIV	19	10	5523	0.0153113959904303
EXPIV	19	10	5530	0.0116709116003628
EXPIV	19	10	5536	0.0229199353567945
EXPIV	19	10	5537	0.0128465797433989
EXPIV	19	10	5548	0.0139661668940811
EXPIV	19	10	5555	0.0202867286600994
EXPIV	19	10	5557	0.0126733923863525
EXPIV	19	10	5578	0.0168717768027174
EXPIV	19	10	5588	0.0169937979139618
EXPIV	19	10	5596	0.0226453069604225
EXPIV	19	10	5598	0.0140319494798556
EXPIV	19	10	5613	0.0131669757166698
EXPIV	19	10	5632	0.0197982617699841
EXPIV	19	10	5640	0.0116648720077438
EXPIV	19	10	5644	0.0118594477606866
EXPIV	19	10	5654	0.0117916887146925
EXPIV	19	10	5657	0.0318358228104431
EXPIV	19	10	5672	0.0149486808416997
EXPIV	19	10	5674	0.0142489197912704
EXPIV	19	10	5687	0.0116680071211975
EXPIV	19	10	5711	0.171292931065661
EXPIV	19	10	5723	0.0137524481680633
EXPIV	19	10	5725	0.0130045008087189
EXPIV	19	10	5728	0.0120353130456384
EXPIV	19	10	5767	0.0147884717663369
EXPIV	19	10	5781	0.0349912097676068
EXPIV	19	10	5801	0.0133566822534868
EXPIV	19	10	5802	0.015823808537664
EXPIV	19	10	5806	0.0116211675370101
EXPIV	19	10	5810	0.0114122888936934
EXPIV	19	10	5816	0.0211083793584573
EXPIV	19	10	5817	0.0147216648366655
EXPIV	19	10	5818	0.0303120950027831
EXPIV	19	10	5819	0.013956240157285
EXPIV	19	10	5822	0.0124092693002577
EXPIV	19	10	5834	0.0263368405824256
EXPIV	19	10	5856	0.0143450805581357
EXPIV	19	10	5857	0.0430944500247699
EXPIV	19	10	5865	0.0253112862814714
EXPIV	19	10	5868	0.0125328636711657
EXPIV	19	10	5887	0.0138269995729043
EXPIV	19	10	5895	0.0165376646409119
EXPIV	19	10	5923	0.0147719991511812
EXPIV	19	10	5936	0.0134089839212211
EXPIV	19	10	5947	0.0138191491291869
EXPIV	19	10	5958	0.0129078077695946
EXPIV	19	10	5963	0.0168988853987883
EXPIV	19	10	5972	0.0179986847715614
EXPIV	19	10	5990	0.0168791764394334
EXPIV	19	10	5992	0.033006299265248
EXPIV	19	10	5994	0.0115779379548652
EXPIV	19	10	5998	0.0115165888787456
EXPIV	19	10	6000	0.0241986085948525
EXPIV	19	10	6003	0.0145213670326394
EXPIV	19	10	6015	0.0149303525891174
EXPIV	19	10	6021	0.0149547792720503
EXPIV	19	10	6030	0.0128517874809009
EXPIV	19	10	6035	0.0117034008869691
EXPIV	19	10	6065	0.0125557239135334
EXPIV	19	10	6085	0.0470231781408614
EXPIV	19	10	6086	0.0138145146854005
EXPIV	19	10	6122	0.0156308269128197
EXPIV	19	10	6124	0.0114457561736283
EXPIV	19	10	6127	0.047800572188357
EXPIV	19	10	6162	0.0156325615428816
EXPIV	19	10	6166	0.0127423206928587
EXPIV	19	10	6176	0.0182207792697713
EXPIV	19	10	6181	0.194935138438114
EXPIV	19	10	6192	0.0167042366248161
EXPIV	19	10	6197	0.0137019943822768
EXPIV	19	10	6204	0.0184902295098024
EXPIV	19	10	6207	0.0124525897332671
EXPIV	19	10	6210	0.0158799216222352
EXPIV	19	10	6212	0.0265207639625365
EXPIV	19	10	6216	0.0124011135030921
EXPIV	19	10	6224	0.0148034240159409
EXPIV	19	10	6226	0.0133328820262416
EXPIV	19	10	6234	0.0149875750185423
EXPIV	19	10	6243	0.0161594539908736
EXPIV	19	10	6255	0.0125605149906061
EXPIV	19	10	6260	0.0294470254679051
EXPIV	19	10	6261	0.372224712958409
EXPIV	19	10	6264	0.0122963099932183
EXPIV	19	10	6273	0.0150667826583732
EXPIV	19	10	6275	0.0184770551326474
EXPIV	19	10	6287	0.0195490217211423
EXPIV	19	10	6290	0.0429750167975718
EXPIV	19	10	6298	0.0167882034166165
EXPIV	19	10	6300	0.0114661993018722
EXPIV	19	10	6302	0.0181755673777196
EXPIV	19	10	6310	0.012273812905097
EXPIV	19	10	6311	0.016563420473699
EXPIV	19	10	6314	0.0380231264383181
EXPIV	19	10	6324	0.0185608770004418
EXPIV	19	10	6327	0.0196132921547494
EXPIV	19	10	6373	0.0115604711057345
EXPIV	19	10	6382	0.0194801078331275
EXPIV	19	10	6389	0.0157640990399122
EXPIV	19	10	6401	0.0270671063383079
EXPIV	19	10	6413	0.0312679690042822
EXPIV	19	10	6422	0.0155489889086925
EXPIV	19	10	6426	0.0301322036759872
EXPIV	19	10	6431	0.0140599937739126
EXPIV	19	10	6440	0.0143220557991457
EXPIV	19	10	6488	0.033924263717341
EXPIV	19	10	6505	0.164262218024598
EXPIV	19	10	6506	0.0129985207221217
EXPIV	19	10	6507	0.0141472571238344
EXPIV	19	10	6516	0.0210425841265527
EXPIV	19	10	6518	0.0160710643351349
EXPIV	19	10	6522	0.0142499716201256
EXPIV	19	10	6526	0.190920189106489
EXPIV	19	10	6537	0.0167135589320441
EXPIV	19	10	6555	0.0375451161130462
EXPIV	19	10	6571	0.0158257189660844
EXPIV	19	10	6598	0.0154166867595837
EXPIV	19	10	6610	0.0151191042487282
EXPIV	19	10	6614	0.0133409835776808
