experiment	exp_line	passage	genomic_position	shannon_entropy
EXPIV	20	10	1173	0.0138570614629078
EXPIV	20	10	1174	0.0168980013315994
EXPIV	20	10	1175	0.0131493906094828
EXPIV	20	10	1176	0.0138721446107904
EXPIV	20	10	1233	0.0146639186068986
EXPIV	20	10	1266	0.0122129728284562
EXPIV	20	10	1270	0.0120260166479293
EXPIV	20	10	1283	0.911395316934023
EXPIV	20	10	1312	0.0115716434350349
EXPIV	20	10	1323	0.0237259726608042
EXPIV	20	10	1324	0.0255542796383348
EXPIV	20	10	1359	0.01461714311636
EXPIV	20	10	1360	0.0162658747688793
EXPIV	20	10	1390	0.0119083559041664
EXPIV	20	10	1391	0.0134767788832807
EXPIV	20	10	1399	0.0139787127336774
EXPIV	20	10	1452	0.0128942197927567
EXPIV	20	10	1455	0.0139226750097378
EXPIV	20	10	1457	0.0177902610540079
EXPIV	20	10	1459	0.808345197951408
EXPIV	20	10	1484	0.0148285152271154
EXPIV	20	10	1489	0.0126015574672269
EXPIV	20	10	1493	0.0124700754029472
EXPIV	20	10	1502	0.0124942035878634
EXPIV	20	10	1565	0.0218902058457682
EXPIV	20	10	1580	0.0152375366501595
EXPIV	20	10	1590	0.0730957498654648
EXPIV	20	10	1593	0.0246478655106684
EXPIV	20	10	1626	0.0223390184131367
EXPIV	20	10	1636	0.0773621459207082
EXPIV	20	10	1638	0.0130779317429691
EXPIV	20	10	1639	0.0572897179363354
EXPIV	20	10	1647	0.0132126018572812
EXPIV	20	10	1713	0.0149396078794838
EXPIV	20	10	1718	0.0127058776477832
EXPIV	20	10	1736	0.0223956921872525
EXPIV	20	10	1756	0.0190674444707416
EXPIV	20	10	1757	0.0153490379337762
EXPIV	20	10	1761	0.0403401431280169
EXPIV	20	10	1766	0.0130566547683488
EXPIV	20	10	1767	0.0170354475047922
EXPIV	20	10	1776	0.0125038826697726
EXPIV	20	10	1795	0.0122805559094091
EXPIV	20	10	1800	0.0593467243366401
EXPIV	20	10	1801	0.012336766258941
EXPIV	20	10	1813	0.0132371563937394
EXPIV	20	10	1815	0.0171025413017999
EXPIV	20	10	1827	0.0138370047779935
EXPIV	20	10	1841	0.0158793265325983
EXPIV	20	10	1842	0.0118540398469496
EXPIV	20	10	1853	0.0181543714317647
EXPIV	20	10	1859	0.0177109458165426
EXPIV	20	10	1879	0.0153928702745425
EXPIV	20	10	1891	0.0125111524465039
EXPIV	20	10	1893	0.0148721569346636
EXPIV	20	10	1908	0.0123603489738269
EXPIV	20	10	1920	0.0125135777021629
EXPIV	20	10	1923	0.0149425553062605
EXPIV	20	10	1931	0.0290860917394866
EXPIV	20	10	1952	0.0132672996017044
EXPIV	20	10	1954	0.0157336012083504
EXPIV	20	10	1974	0.0139419793952509
EXPIV	20	10	1984	0.0825285608382148
EXPIV	20	10	1986	0.0162936758006278
EXPIV	20	10	2000	0.048669738497037
EXPIV	20	10	2015	0.0686248554306946
EXPIV	20	10	2024	0.0133837473728537
EXPIV	20	10	2030	0.0194509118667427
EXPIV	20	10	2037	0.016538579392665
EXPIV	20	10	2046	0.0151459271650488
EXPIV	20	10	2051	0.0164729916051869
EXPIV	20	10	2058	0.0270821323392723
EXPIV	20	10	2068	0.0134711014680438
EXPIV	20	10	2073	0.165580876759942
EXPIV	20	10	2076	0.0137940912950789
EXPIV	20	10	2078	0.0202907224867878
EXPIV	20	10	2080	0.0156485464903669
EXPIV	20	10	2085	0.0309967695675402
EXPIV	20	10	2092	0.015446454947186
EXPIV	20	10	2108	0.02562955252857
EXPIV	20	10	2124	0.0238722187400927
EXPIV	20	10	2141	0.0151398615258966
EXPIV	20	10	2147	0.013147594018935
EXPIV	20	10	2161	0.0137287719167786
EXPIV	20	10	2166	0.0128197068484537
EXPIV	20	10	2170	0.0150077133363122
EXPIV	20	10	2173	0.0133586116161325
EXPIV	20	10	2179	0.0129045697765334
EXPIV	20	10	2185	0.0171362998657474
EXPIV	20	10	2186	0.0149219492728451
EXPIV	20	10	2194	0.0127688495180853
EXPIV	20	10	2196	0.0147909122635899
EXPIV	20	10	2202	0.0203974263890713
EXPIV	20	10	2216	0.0150047384874658
EXPIV	20	10	2222	0.012956585789984
EXPIV	20	10	2227	0.0125476365092277
EXPIV	20	10	2228	0.0146481568546381
EXPIV	20	10	2235	0.0119565934202416
EXPIV	20	10	2239	0.0173410052679168
EXPIV	20	10	2286	0.0235297372269937
EXPIV	20	10	2316	0.0132223341216819
EXPIV	20	10	2332	0.012185205037172
EXPIV	20	10	2333	0.0123200218193101
EXPIV	20	10	2336	0.0160579320933766
EXPIV	20	10	2338	0.0159296980428219
EXPIV	20	10	2340	0.0145088558896167
EXPIV	20	10	2345	0.0117868802323716
EXPIV	20	10	2352	0.0143503244474301
EXPIV	20	10	2357	0.0265340269751971
EXPIV	20	10	2360	0.0134329115467703
EXPIV	20	10	2361	0.012326054691734
EXPIV	20	10	2367	0.0195363731619043
EXPIV	20	10	2368	0.0169556714514892
EXPIV	20	10	2369	0.0202462612080733
EXPIV	20	10	2371	0.0158096670625919
EXPIV	20	10	2375	0.0133893467625333
EXPIV	20	10	2377	0.0233455010644192
EXPIV	20	10	2381	0.0123312773763061
EXPIV	20	10	2390	0.0143311712555728
EXPIV	20	10	2393	0.0180008221988895
EXPIV	20	10	2394	0.0179633339480121
EXPIV	20	10	2398	0.0138390076673782
EXPIV	20	10	2405	0.0191480925214764
EXPIV	20	10	2423	0.0188085831565791
EXPIV	20	10	2427	0.0172402782444687
EXPIV	20	10	2431	0.0164104467435098
EXPIV	20	10	2436	0.012012409494757
EXPIV	20	10	2453	0.0159286232318029
EXPIV	20	10	2455	0.0575567500675475
EXPIV	20	10	2462	0.013115344399881
EXPIV	20	10	2467	0.0133349642829519
EXPIV	20	10	2468	0.13083022967946
EXPIV	20	10	2486	0.0116050688162952
EXPIV	20	10	2492	0.012023540184623
EXPIV	20	10	2495	0.0126336520317619
EXPIV	20	10	2497	0.02113187564452
EXPIV	20	10	2500	0.0145708836028252
EXPIV	20	10	2517	0.204966960612541
EXPIV	20	10	2522	0.0120554454705499
EXPIV	20	10	2525	0.0119346159075694
EXPIV	20	10	2535	0.0157326611905295
EXPIV	20	10	2540	0.0127273281978342
EXPIV	20	10	2561	0.012492006016854
EXPIV	20	10	2565	0.0134708650194558
EXPIV	20	10	2568	0.0166778223109825
EXPIV	20	10	2587	0.0121516976372366
EXPIV	20	10	2596	0.0481683988716618
EXPIV	20	10	2598	0.016124705308121
EXPIV	20	10	2599	0.0142843682236053
EXPIV	20	10	2621	0.0122288755998679
EXPIV	20	10	2628	0.0125886452662212
EXPIV	20	10	2634	0.018312689160162
EXPIV	20	10	2635	0.0133384896778431
EXPIV	20	10	2645	0.0137683514173831
EXPIV	20	10	2646	0.0385729783512865
EXPIV	20	10	2655	0.0163756420483823
EXPIV	20	10	2672	0.0138463091255133
EXPIV	20	10	2674	0.0147638485952361
EXPIV	20	10	2675	0.0128773394948349
EXPIV	20	10	2677	0.0222565330864915
EXPIV	20	10	2681	0.0123078122537334
EXPIV	20	10	2682	0.0902027912326613
EXPIV	20	10	2683	0.0320142260319008
EXPIV	20	10	2700	0.0393730592333624
EXPIV	20	10	2702	0.185281911520378
EXPIV	20	10	2705	0.0173241562919295
EXPIV	20	10	2709	0.0518270038833568
EXPIV	20	10	2723	0.0190125156476365
EXPIV	20	10	2727	0.0303936296661822
EXPIV	20	10	2731	0.0123134920511555
EXPIV	20	10	2732	0.0151685020491003
EXPIV	20	10	2741	0.0161985623937427
EXPIV	20	10	2749	0.0182137657395899
EXPIV	20	10	2764	0.0204802375228444
EXPIV	20	10	2784	0.0189951484348826
EXPIV	20	10	2798	0.0146566394691038
EXPIV	20	10	2801	0.0156860457984518
EXPIV	20	10	2805	0.0125026719130678
EXPIV	20	10	2812	0.037576108735605
EXPIV	20	10	2813	0.0122418400030482
EXPIV	20	10	2820	0.012275378759957
EXPIV	20	10	2821	0.0170236354079791
EXPIV	20	10	2827	0.0151589029241098
EXPIV	20	10	2834	0.0151690238536263
EXPIV	20	10	2855	0.0655297952544793
EXPIV	20	10	2879	0.0184754244297829
EXPIV	20	10	2881	0.0178818131840779
EXPIV	20	10	2894	0.0254470716415221
EXPIV	20	10	2900	0.024475939757237
EXPIV	20	10	2905	0.0205750389718785
EXPIV	20	10	2922	0.0131641680964558
EXPIV	20	10	2933	0.0153077977781277
EXPIV	20	10	2936	0.0269603041562622
EXPIV	20	10	2948	0.0125083242438896
EXPIV	20	10	2961	0.013394483914669
EXPIV	20	10	2963	0.0116690525568031
EXPIV	20	10	2964	0.0217614802693099
EXPIV	20	10	2966	0.014475158599122
EXPIV	20	10	2967	0.012076774146106
EXPIV	20	10	2969	0.0179129880177346
EXPIV	20	10	2995	0.0156942231600613
EXPIV	20	10	2999	0.0922588194576805
EXPIV	20	10	3005	0.0138933197901243
EXPIV	20	10	3009	0.0165276094810976
EXPIV	20	10	3012	0.0116837095757478
EXPIV	20	10	3039	0.0176675074484199
EXPIV	20	10	3041	0.0133502553220739
EXPIV	20	10	3042	0.0134625948756738
EXPIV	20	10	3049	0.040676860043899
EXPIV	20	10	3051	0.013259064259939
EXPIV	20	10	3054	0.0133725635187476
EXPIV	20	10	3057	0.0139450326627087
EXPIV	20	10	3059	0.0137081261968613
EXPIV	20	10	3068	0.0158730974733804
EXPIV	20	10	3077	0.0175813083495082
EXPIV	20	10	3085	0.0202020073573272
EXPIV	20	10	3086	0.00326267252380971
EXPIV	20	10	3101	0.0153677906434094
EXPIV	20	10	3117	0.0152099301577848
EXPIV	20	10	3129	0.0153459172175344
EXPIV	20	10	3135	0.0200064220771158
EXPIV	20	10	3141	0.0158798059066417
EXPIV	20	10	3158	0.0129880099569487
EXPIV	20	10	3165	0.0255151832833323
EXPIV	20	10	3167	0.0262985771548766
EXPIV	20	10	3173	0.0161985623937427
EXPIV	20	10	3185	0.0213292639326788
EXPIV	20	10	3186	0.0147111767660133
EXPIV	20	10	3187	0.0116837095757478
EXPIV	20	10	3189	0.0114703980458315
EXPIV	20	10	3202	0.0235134232250431
EXPIV	20	10	3225	0.0433756081419152
EXPIV	20	10	3235	0.0266863360931713
EXPIV	20	10	3239	0.0181639413829347
EXPIV	20	10	3246	0.026302362350401
EXPIV	20	10	3247	0.0145521882414662
EXPIV	20	10	3250	0.0178999844320529
EXPIV	20	10	3252	0.0122718221592337
EXPIV	20	10	3257	0.0170254317749647
EXPIV	20	10	3258	0.0169518137300019
EXPIV	20	10	3275	0.0142130464035775
EXPIV	20	10	3278	0.0142321549311419
EXPIV	20	10	3284	0.0197487853730674
EXPIV	20	10	3289	0.0119029005121996
EXPIV	20	10	3295	0.0118432397203906
EXPIV	20	10	3296	0.0170879565606581
EXPIV	20	10	3298	0.0120717153744616
EXPIV	20	10	3300	0.0215730061231827
EXPIV	20	10	3306	0.0258496975129353
EXPIV	20	10	3308	0.014152894508117
EXPIV	20	10	3310	0.0212868594639728
EXPIV	20	10	3311	0.0162583101958618
EXPIV	20	10	3316	0.0244236834435161
EXPIV	20	10	3317	0.0133809495449425
EXPIV	20	10	3320	0.0156778775046455
EXPIV	20	10	3332	0.0352844876145201
EXPIV	20	10	3339	0.0135395680098923
EXPIV	20	10	3341	0.0204318251281455
EXPIV	20	10	3349	0.0114678784076832
EXPIV	20	10	3351	0.011447763540113
EXPIV	20	10	3355	0.0184779521500667
EXPIV	20	10	3356	0.0160084235177986
EXPIV	20	10	3363	0.0139358771246642
EXPIV	20	10	3365	0.0187687898588554
EXPIV	20	10	3400	0.0179502523504472
EXPIV	20	10	3404	0.0119659599246123
EXPIV	20	10	3409	0.197684439144547
EXPIV	20	10	3413	0.0133809495449425
EXPIV	20	10	3426	0.0154908826965582
EXPIV	20	10	3451	0.0187857486355149
EXPIV	20	10	3459	0.0172110710009244
EXPIV	20	10	3468	0.0168570635770211
EXPIV	20	10	3469	0.0126435622701618
EXPIV	20	10	3499	0.0549917523045301
EXPIV	20	10	3515	0.121107462552758
EXPIV	20	10	3536	0.0153928702745425
EXPIV	20	10	3539	0.0175243384709081
EXPIV	20	10	3546	0.0232226881050558
EXPIV	20	10	3553	0.0202230548441434
EXPIV	20	10	3584	0.0131529853570437
EXPIV	20	10	3602	0.0218062619396155
EXPIV	20	10	3611	0.0246581602504161
EXPIV	20	10	3612	0.017995188330167
EXPIV	20	10	3613	0.015570898589328
EXPIV	20	10	3625	0.0150261854589494
EXPIV	20	10	3626	0.0217086731909983
EXPIV	20	10	3632	0.0115108727753836
EXPIV	20	10	3658	0.016986600705022
EXPIV	20	10	3676	0.0201129258489714
EXPIV	20	10	3683	0.0146838542313562
EXPIV	20	10	3685	0.0172945866790635
EXPIV	20	10	3697	0.017250433376079
EXPIV	20	10	3700	0.0156583105039445
EXPIV	20	10	3704	0.0124520441456569
EXPIV	20	10	3718	0.0121651809161438
EXPIV	20	10	3724	0.0126317956998403
EXPIV	20	10	3765	0.0131113250185391
EXPIV	20	10	3767	0.0129853850883061
EXPIV	20	10	3774	0.0202174376058192
EXPIV	20	10	3777	0.015748751976923
EXPIV	20	10	3790	0.0360145417515668
EXPIV	20	10	3795	0.0219009853044291
EXPIV	20	10	3816	0.0116680071211975
EXPIV	20	10	3818	0.0118270786665398
EXPIV	20	10	3826	0.0164259661369755
EXPIV	20	10	3839	0.0815424584014255
EXPIV	20	10	3844	0.0164079554681627
EXPIV	20	10	3855	0.0132893137854976
EXPIV	20	10	3861	0.0177875134400671
EXPIV	20	10	3876	0.0148082422288919
EXPIV	20	10	3878	0.0152560003239386
EXPIV	20	10	3879	0.0190935009468219
EXPIV	20	10	3886	0.015590233562944
EXPIV	20	10	3891	0.0125696357080377
EXPIV	20	10	3892	0.0286008658160083
EXPIV	20	10	3897	0.0289481238428431
EXPIV	20	10	3906	0.0302943364197757
EXPIV	20	10	3907	0.02071498960404
EXPIV	20	10	3914	0.0122805559094091
EXPIV	20	10	3930	0.015971935040423
EXPIV	20	10	3936	0.0184849071852615
EXPIV	20	10	3938	0.033510598500868
EXPIV	20	10	3945	0.0128171537556648
EXPIV	20	10	3949	0.02640328261551
EXPIV	20	10	3959	0.0125427589063143
EXPIV	20	10	3960	0.0352613853319059
EXPIV	20	10	3966	0.0120498459558603
EXPIV	20	10	3980	0.0143604140085182
EXPIV	20	10	3990	0.0161159935185505
EXPIV	20	10	4005	0.0125103442499364
EXPIV	20	10	4007	0.0125245037296455
EXPIV	20	10	4009	0.0259313529742954
EXPIV	20	10	4016	0.167258120834787
EXPIV	20	10	4020	0.0177355812257077
EXPIV	20	10	4030	0.0164355890597604
EXPIV	20	10	4036	0.0133881464739646
EXPIV	20	10	4037	0.0606010391633079
EXPIV	20	10	4038	0.0128794646754931
EXPIV	20	10	4044	0.0130513470187055
EXPIV	20	10	4046	0.0172913674088187
EXPIV	20	10	4058	0.0372204516102359
EXPIV	20	10	4070	0.0136167573937485
EXPIV	20	10	4071	0.246801319609172
EXPIV	20	10	4075	0.0120761315127407
EXPIV	20	10	4076	0.0165826146141847
EXPIV	20	10	4083	0.0114924047630749
EXPIV	20	10	4084	0.018190794565467
EXPIV	20	10	4086	0.0114808490848252
EXPIV	20	10	4092	0.0128668131428584
EXPIV	20	10	4106	0.0138003941013409
EXPIV	20	10	4117	0.0155542412434341
EXPIV	20	10	4125	0.0151142774435499
EXPIV	20	10	4134	0.0175716944586219
EXPIV	20	10	4144	0.0115747255567058
EXPIV	20	10	4146	0.0144979902694452
EXPIV	20	10	4147	0.0134033670572404
EXPIV	20	10	4149	0.0199920186980513
EXPIV	20	10	4153	0.0440450383281205
EXPIV	20	10	4160	0.0182782022664829
EXPIV	20	10	4168	0.0265886745726672
EXPIV	20	10	4169	0.0525477233364444
EXPIV	20	10	4171	0.0117023781231415
EXPIV	20	10	4185	0.0175016605279224
EXPIV	20	10	4197	0.149842438574008
EXPIV	20	10	4204	0.0153781495500771
EXPIV	20	10	4212	0.0286061013676121
EXPIV	20	10	4223	0.0123305649151427
EXPIV	20	10	4229	0.0235957867216164
EXPIV	20	10	4233	0.113577618428905
EXPIV	20	10	4236	0.0135537040264244
EXPIV	20	10	4239	0.0230547524710617
EXPIV	20	10	4245	0.012185205037172
EXPIV	20	10	4249	0.0152578493114787
EXPIV	20	10	4262	0.0132367358428845
EXPIV	20	10	4267	0.0140304425342526
EXPIV	20	10	4268	0.0184823441544343
EXPIV	20	10	4269	0.0122264261560409
EXPIV	20	10	4276	0.0115147983395446
EXPIV	20	10	4285	0.0146261508731473
EXPIV	20	10	4287	0.0139317395329717
EXPIV	20	10	4289	0.017241098387959
EXPIV	20	10	4290	0.0115027996748301
EXPIV	20	10	4291	0.0114195466997724
EXPIV	20	10	4293	0.0129823577947973
EXPIV	20	10	4300	0.012338139290985
EXPIV	20	10	4301	0.0121196729763147
EXPIV	20	10	4309	0.018211344808747
EXPIV	20	10	4312	0.0143056832146067
EXPIV	20	10	4319	0.0133878387445219
EXPIV	20	10	4332	0.0122970890856123
EXPIV	20	10	4350	0.0184428960757171
EXPIV	20	10	4351	0.0130157407785487
EXPIV	20	10	4358	0.0115565382672704
EXPIV	20	10	4360	0.0190927554219361
EXPIV	20	10	4367	0.0154595170518665
EXPIV	20	10	4373	0.0218309701167865
EXPIV	20	10	4414	0.0208593805564687
EXPIV	20	10	4424	0.0189126843558356
EXPIV	20	10	4426	0.0144757096710637
EXPIV	20	10	4429	0.151577002551773
EXPIV	20	10	4434	0.0156456771885075
EXPIV	20	10	4447	0.01275659086977
EXPIV	20	10	4451	0.0303111833461033
EXPIV	20	10	4453	0.012946146952715
EXPIV	20	10	4459	0.0193179964253865
EXPIV	20	10	4462	0.0139940791366003
EXPIV	20	10	4473	0.0222359387602568
EXPIV	20	10	4474	0.0165130070222365
EXPIV	20	10	4504	0.0158327771128243
EXPIV	20	10	4506	0.0151569343325679
EXPIV	20	10	4508	0.0213166808504027
EXPIV	20	10	4514	0.0115380249062422
EXPIV	20	10	4518	0.0115695896555094
EXPIV	20	10	4520	0.0132839996918992
EXPIV	20	10	4531	0.0149055079405361
EXPIV	20	10	4544	0.0179294424167384
EXPIV	20	10	4550	0.0165767720842894
EXPIV	20	10	4551	0.0132852861659909
EXPIV	20	10	4564	0.0201590556598812
EXPIV	20	10	4568	0.011793438287092
EXPIV	20	10	4576	0.0140272983772574
EXPIV	20	10	4584	0.0142057114958123
EXPIV	20	10	4585	0.014381493572322
EXPIV	20	10	4595	0.0161427547378283
EXPIV	20	10	4606	0.0116073657328602
EXPIV	20	10	4609	0.0137067878486489
EXPIV	20	10	4614	0.0137583808086123
EXPIV	20	10	4623	0.0138687897826886
EXPIV	20	10	4624	0.0186687339873189
EXPIV	20	10	4628	0.0356661638006302
EXPIV	20	10	4629	0.0260672981420307
EXPIV	20	10	4630	0.0195824209038184
EXPIV	20	10	4648	0.0141324403523465
EXPIV	20	10	4656	0.0205290939321045
EXPIV	20	10	4674	0.0127331891150172
EXPIV	20	10	4683	0.023223694803028
EXPIV	20	10	4691	0.0372543749452786
EXPIV	20	10	4698	0.0421666692111648
EXPIV	20	10	4705	0.0128923734380518
EXPIV	20	10	4706	0.0160460702190217
EXPIV	20	10	4720	0.0119723969436927
EXPIV	20	10	4726	0.012418135834088
EXPIV	20	10	4731	0.0131967385387156
EXPIV	20	10	4732	0.0202534455885371
EXPIV	20	10	4737	0.0290580102790833
EXPIV	20	10	4749	0.0248922482254355
EXPIV	20	10	4764	0.0125232887253749
EXPIV	20	10	4768	0.0211886122110953
EXPIV	20	10	4771	0.0776662916452619
EXPIV	20	10	4777	0.0157270235941904
EXPIV	20	10	4787	0.0169259602422743
EXPIV	20	10	4790	0.0127916821475518
EXPIV	20	10	4794	0.0501791332659125
EXPIV	20	10	4795	0.0131073082553474
EXPIV	20	10	4806	0.0134202326800979
EXPIV	20	10	4811	0.984303700999349
EXPIV	20	10	4813	0.0143712586361882
EXPIV	20	10	4834	0.0156276671973685
EXPIV	20	10	4849	0.0151776391488029
EXPIV	20	10	4852	0.063790872988722
EXPIV	20	10	4900	0.0160069605699109
EXPIV	20	10	4901	0.0340368411997516
EXPIV	20	10	4914	0.0169846641045812
EXPIV	20	10	4917	0.0146155358305394
EXPIV	20	10	4922	0.0163810182015013
EXPIV	20	10	4926	0.015520043919308
EXPIV	20	10	4930	0.0206787804509569
EXPIV	20	10	4933	0.0201024587905771
EXPIV	20	10	4943	0.0235977397737455
EXPIV	20	10	4952	0.012948320235757
EXPIV	20	10	4964	0.017842638185185
EXPIV	20	10	4969	0.202968581895657
EXPIV	20	10	4970	0.0153227769749065
EXPIV	20	10	4972	0.0115225654716575
EXPIV	20	10	4995	0.111837177020506
EXPIV	20	10	4999	0.0131381704746779
EXPIV	20	10	5010	0.0133017309349887
EXPIV	20	10	5017	0.698637537359966
EXPIV	20	10	5019	0.0150816356743562
EXPIV	20	10	5021	0.105316732026202
EXPIV	20	10	5022	0.0134319714979067
EXPIV	20	10	5027	0.669384736779088
EXPIV	20	10	5034	0.0132741707000142
EXPIV	20	10	5052	0.0132398906669868
EXPIV	20	10	5057	0.0170137626047453
EXPIV	20	10	5060	0.0158129920466889
EXPIV	20	10	5073	0.0189346287496218
EXPIV	20	10	5078	0.604619832408738
EXPIV	20	10	5079	0.193333022251439
EXPIV	20	10	5081	0.0262404404837237
EXPIV	20	10	5082	0.0143495867790429
EXPIV	20	10	5091	0.0116336190012006
EXPIV	20	10	5100	0.0120880320041743
EXPIV	20	10	5124	0.0213709008857705
EXPIV	20	10	5135	0.0137896167048784
EXPIV	20	10	5137	0.0117512142508823
EXPIV	20	10	5140	0.0118023891655144
EXPIV	20	10	5142	0.0233404606198427
EXPIV	20	10	5150	0.0117916887146925
EXPIV	20	10	5154	0.0116753293512725
EXPIV	20	10	5170	0.0186275473120058
EXPIV	20	10	5185	0.0159981888586554
EXPIV	20	10	5208	0.025878214280203
EXPIV	20	10	5214	0.013322481105161
EXPIV	20	10	5221	0.0117342605127462
EXPIV	20	10	5223	0.0115860416036427
EXPIV	20	10	5247	0.169450194786113
EXPIV	20	10	5249	0.0146809332205745
EXPIV	20	10	5252	0.0115552348481085
EXPIV	20	10	5255	0.0144936833128393
EXPIV	20	10	5271	0.0195342855710949
EXPIV	20	10	5273	0.0145890698098288
EXPIV	20	10	5277	0.0201257876935128
EXPIV	20	10	5283	0.0128235385153754
EXPIV	20	10	5296	0.0216573553366557
EXPIV	20	10	5307	0.0126514196026525
EXPIV	20	10	5336	0.0114678784076832
EXPIV	20	10	5351	0.0150893715682541
EXPIV	20	10	5371	0.015934536604487
EXPIV	20	10	5388	0.0124580484049942
EXPIV	20	10	5395	0.0126929456660739
EXPIV	20	10	5411	0.0214571321121906
EXPIV	20	10	5430	0.0126887800249262
EXPIV	20	10	5440	0.0144136417207999
EXPIV	20	10	5447	0.0119595302541415
