experiment	exp_line	passage	genomic_position	shannon_entropy
EXPIV	17	10	1171	0.0895649569883598
EXPIV	17	10	1188	0.0131782603147275
EXPIV	17	10	1194	0.0129884732861671
EXPIV	17	10	1212	0.194125769726861
EXPIV	17	10	1233	0.0116456526395869
EXPIV	17	10	1238	0.0123141580170658
EXPIV	17	10	1253	0.0270205559536491
EXPIV	17	10	1255	0.0144750135876096
EXPIV	17	10	1272	0.0263344546058459
EXPIV	17	10	1278	0.019199848941184
EXPIV	17	10	1290	0.109830334175117
EXPIV	17	10	1323	0.0147511491834207
EXPIV	17	10	1325	0.0141193617583024
EXPIV	17	10	1352	0.0123323971349041
EXPIV	17	10	1368	0.0162313070897887
EXPIV	17	10	1386	0.0177165567081596
EXPIV	17	10	1399	0.0211692932569886
EXPIV	17	10	1424	0.0291204506857966
EXPIV	17	10	1442	0.0381821982045707
EXPIV	17	10	1447	0.0202090179895714
EXPIV	17	10	1452	0.0118522383730276
EXPIV	17	10	1465	0.0168107797070164
EXPIV	17	10	1476	0.0145388259023355
EXPIV	17	10	1478	0.0115987572708512
EXPIV	17	10	1498	0.0550815057440817
EXPIV	17	10	1533	0.0161492735069608
EXPIV	17	10	1542	0.0118836013757422
EXPIV	17	10	1543	0.012787447336683
EXPIV	17	10	1565	0.0178976917704113
EXPIV	17	10	1567	0.0231092688765878
EXPIV	17	10	1590	0.0599639750365615
EXPIV	17	10	1593	0.0206494237714701
EXPIV	17	10	1601	0.0736160818556776
EXPIV	17	10	1609	0.0116170233368215
EXPIV	17	10	1617	0.0227314055798969
EXPIV	17	10	1632	0.0115747255567058
EXPIV	17	10	1636	0.0871028135249458
EXPIV	17	10	1647	0.013122496439422
EXPIV	17	10	1650	0.015867065041573
EXPIV	17	10	1673	0.0517219726175256
EXPIV	17	10	1712	0.0366462493160739
EXPIV	17	10	1724	0.0145011073326595
EXPIV	17	10	1731	0.0116428027862641
EXPIV	17	10	1740	0.0857970263532355
EXPIV	17	10	1756	0.368331669159735
EXPIV	17	10	1761	0.0445032684534401
EXPIV	17	10	1765	0.012823047139976
EXPIV	17	10	1770	0.0121461752167704
EXPIV	17	10	1774	0.011883848379908
EXPIV	17	10	1800	0.0192448987698556
EXPIV	17	10	1803	0.0161734802711867
EXPIV	17	10	1806	0.0120604897630614
EXPIV	17	10	1809	0.0133278127546725
EXPIV	17	10	1831	0.012353627222167
EXPIV	17	10	1841	0.0128363283407489
EXPIV	17	10	1843	0.0187841120681146
EXPIV	17	10	1851	0.0196019262241872
EXPIV	17	10	1859	0.0228413078365206
EXPIV	17	10	1872	0.699095222057798
EXPIV	17	10	1878	0.0967041808054455
EXPIV	17	10	1891	0.0171089070588493
EXPIV	17	10	1895	0.0129531711248624
EXPIV	17	10	1897	0.0118766074539536
EXPIV	17	10	1906	0.0172611151334572
EXPIV	17	10	1908	0.0118684726074599
EXPIV	17	10	1912	0.0249732274757226
EXPIV	17	10	1923	0.0164035122521269
EXPIV	17	10	1926	0.0139186905927853
EXPIV	17	10	1927	0.0122091347960929
EXPIV	17	10	1938	0.0233622959449179
EXPIV	17	10	1941	0.0416715023080715
EXPIV	17	10	1952	0.0134571479376174
EXPIV	17	10	1954	0.0126514196026525
EXPIV	17	10	1965	0.0180784201210173
EXPIV	17	10	1980	0.0114468510081178
EXPIV	17	10	1981	0.256407372758819
EXPIV	17	10	1986	0.0166102637216909
EXPIV	17	10	1988	0.0188777625304569
EXPIV	17	10	2005	0.0245735972789969
EXPIV	17	10	2008	0.0137598648194478
EXPIV	17	10	2011	0.0626280454278107
EXPIV	17	10	2024	0.0160109843619573
EXPIV	17	10	2031	0.0162402744977484
EXPIV	17	10	2036	0.0144251972225565
EXPIV	17	10	2049	0.0126142922276406
EXPIV	17	10	2050	0.0147888520471941
EXPIV	17	10	2051	0.0180022588846058
EXPIV	17	10	2058	0.0177206934747632
EXPIV	17	10	2076	0.020844849774581
EXPIV	17	10	2078	0.0268938288710675
EXPIV	17	10	2080	0.015084900910668
EXPIV	17	10	2085	0.014530487691057
EXPIV	17	10	2092	0.0231983544199145
EXPIV	17	10	2103	0.0120429305543838
EXPIV	17	10	2115	0.0379307158999372
EXPIV	17	10	2122	0.0142868411842442
EXPIV	17	10	2124	0.0210415833444737
EXPIV	17	10	2139	0.0735655889648743
EXPIV	17	10	2145	0.0150085635237374
EXPIV	17	10	2150	0.0173377913578088
EXPIV	17	10	2159	0.016029619402363
EXPIV	17	10	2172	0.0318299345367758
EXPIV	17	10	2179	0.0158710861201419
EXPIV	17	10	2204	0.0301938478714061
EXPIV	17	10	2206	0.018835901907999
EXPIV	17	10	2214	0.025008430576594
EXPIV	17	10	2219	0.0130924810919876
EXPIV	17	10	2221	0.0118757029971864
EXPIV	17	10	2224	0.0117342605127462
EXPIV	17	10	2228	0.0155895882401619
EXPIV	17	10	2229	0.0115379475768079
EXPIV	17	10	2236	0.0574396956293642
EXPIV	17	10	2239	0.0121590337065937
EXPIV	17	10	2250	0.264966561517447
EXPIV	17	10	2255	0.0376825390270668
EXPIV	17	10	2259	0.014243149360036
EXPIV	17	10	2262	0.0169160811418303
EXPIV	17	10	2270	0.0130521272823973
EXPIV	17	10	2272	0.0148747841334705
EXPIV	17	10	2275	0.0368451647910307
EXPIV	17	10	2276	0.0125696357080377
EXPIV	17	10	2286	0.0150270804990522
EXPIV	17	10	2287	0.0281729107193265
EXPIV	17	10	2312	0.0121196729763147
EXPIV	17	10	2315	0.0135300647808963
EXPIV	17	10	2318	0.0115869427528166
EXPIV	17	10	2329	0.0123134920511555
EXPIV	17	10	2336	0.0131297687228104
EXPIV	17	10	2341	0.0118202366061003
EXPIV	17	10	2345	0.0135140262333989
EXPIV	17	10	2352	0.0114897544053627
EXPIV	17	10	2360	0.0519701210512781
EXPIV	17	10	2365	0.0145636316244454
EXPIV	17	10	2369	0.0148230791693058
EXPIV	17	10	2379	0.0143577055717422
EXPIV	17	10	2380	0.0201050641250584
EXPIV	17	10	2381	0.0213647873992762
EXPIV	17	10	2390	0.0151957174631822
EXPIV	17	10	2391	0.0144240680052124
EXPIV	17	10	2394	0.0162559583012317
EXPIV	17	10	2399	0.0141557207152091
EXPIV	17	10	2403	0.0133005404845024
EXPIV	17	10	2404	0.016142175562912
EXPIV	17	10	2405	0.0166098145742913
EXPIV	17	10	2423	0.0196178416478293
EXPIV	17	10	2434	0.0115454133944361
EXPIV	17	10	2445	0.0726860842042355
EXPIV	17	10	2462	0.0128244511758929
EXPIV	17	10	2468	0.0119201240409279
EXPIV	17	10	2474	0.0158003650229335
EXPIV	17	10	2495	0.0154524232781609
EXPIV	17	10	2497	0.0167280628046754
EXPIV	17	10	2498	0.193421170126068
EXPIV	17	10	2508	0.0156387954327016
EXPIV	17	10	2523	0.0147430553242687
EXPIV	17	10	2529	0.011833229731427
EXPIV	17	10	2535	0.0145636624950227
EXPIV	17	10	2537	0.0823342781817022
EXPIV	17	10	2550	0.0899251110056881
EXPIV	17	10	2551	0.031334511469705
EXPIV	17	10	2589	0.0132139634572626
EXPIV	17	10	2599	0.0128472830979846
EXPIV	17	10	2603	0.0165436248250844
EXPIV	17	10	2626	0.0118131102654904
EXPIV	17	10	2627	0.234127335531315
EXPIV	17	10	2628	0.0183619362594658
EXPIV	17	10	2633	0.0121973967487147
EXPIV	17	10	2634	0.0116419357336083
EXPIV	17	10	2635	0.0128361343531881
EXPIV	17	10	2636	0.0130275188023368
EXPIV	17	10	2652	0.0959651522910639
EXPIV	17	10	2655	0.0141360794027352
EXPIV	17	10	2672	0.0141398032215135
EXPIV	17	10	2673	0.0150720875251818
EXPIV	17	10	2674	0.0128551862500516
EXPIV	17	10	2677	0.0190090067083314
EXPIV	17	10	2680	0.013363391637253
EXPIV	17	10	2682	0.0156472956312916
EXPIV	17	10	2683	0.04335611401691
EXPIV	17	10	2697	0.01267346790431
EXPIV	17	10	2700	0.020861537762726
EXPIV	17	10	2703	0.0120280811953753
EXPIV	17	10	2705	0.0206224968959404
EXPIV	17	10	2707	0.0130631060662642
EXPIV	17	10	2709	0.0115998117723604
EXPIV	17	10	2732	0.0156397949456865
EXPIV	17	10	2741	0.0174041767380232
EXPIV	17	10	2747	0.0154126733965839
EXPIV	17	10	2749	0.0169408019670727
EXPIV	17	10	2753	0.0148314161933192
EXPIV	17	10	2755	0.0164769749950106
EXPIV	17	10	2761	0.0131251805926982
EXPIV	17	10	2762	0.0169003001113108
EXPIV	17	10	2763	0.016658050678952
EXPIV	17	10	2764	0.0298164576841512
EXPIV	17	10	2777	0.0229834883357519
EXPIV	17	10	2779	0.0639731845781894
EXPIV	17	10	2781	0.0115514552664936
EXPIV	17	10	2784	0.0147871800853193
EXPIV	17	10	2797	0.0427254062545615
EXPIV	17	10	2812	0.0389839327174608
EXPIV	17	10	2834	0.0178524762969861
EXPIV	17	10	2841	0.0122826751718118
EXPIV	17	10	2846	0.257696052202674
EXPIV	17	10	2855	0.0447607564981863
EXPIV	17	10	2864	0.0140895345678453
EXPIV	17	10	2871	0.303069803504424
EXPIV	17	10	2876	0.011562029775317
EXPIV	17	10	2881	0.0119041123626297
EXPIV	17	10	2894	0.0228952547371908
EXPIV	17	10	2900	0.0211863476846865
EXPIV	17	10	2905	0.0121262372532059
EXPIV	17	10	2907	0.0168171490602565
EXPIV	17	10	2920	0.0484970717027592
EXPIV	17	10	2922	0.0117305000686593
EXPIV	17	10	2927	0.109749149297505
EXPIV	17	10	2934	0.0114330209319458
EXPIV	17	10	2961	0.0132978958499196
EXPIV	17	10	2962	0.0146379914980602
EXPIV	17	10	2963	0.0388856951749827
EXPIV	17	10	2964	0.019054872919316
EXPIV	17	10	2966	0.0184814289699409
EXPIV	17	10	2972	0.0133486181362943
EXPIV	17	10	2983	0.0595974692935855
EXPIV	17	10	2985	0.0115076091352117
EXPIV	17	10	2992	0.0118079002911867
EXPIV	17	10	2995	0.0140076676026709
EXPIV	17	10	3001	0.0162435053486551
EXPIV	17	10	3003	0.0144636611112429
EXPIV	17	10	3008	0.0143749306171309
EXPIV	17	10	3011	0.0119404159024323
EXPIV	17	10	3012	0.0142327177742104
EXPIV	17	10	3017	0.012712324285632
EXPIV	17	10	3033	0.0117621405891751
EXPIV	17	10	3042	0.0172155731785693
EXPIV	17	10	3047	0.0216092697557148
EXPIV	17	10	3050	0.0584134722708899
EXPIV	17	10	3051	0.117173540648304
EXPIV	17	10	3055	0.0156906240028104
EXPIV	17	10	3079	0.012216429250331
EXPIV	17	10	3086	0.00864684724362735
EXPIV	17	10	3105	0.0127877119250488
EXPIV	17	10	3123	0.0123438310279149
EXPIV	17	10	3126	0.0735205900901047
EXPIV	17	10	3135	0.0476916761366601
EXPIV	17	10	3137	0.0300800468254011
EXPIV	17	10	3153	0.0276644974643824
EXPIV	17	10	3167	0.0235315292618175
EXPIV	17	10	3176	0.0114170183158172
EXPIV	17	10	3184	0.0162155326611665
EXPIV	17	10	3185	0.0208763202695891
EXPIV	17	10	3187	0.218897928861658
EXPIV	17	10	3229	0.0149305998979744
EXPIV	17	10	3235	0.022088247910588
EXPIV	17	10	3239	0.039979613161843
EXPIV	17	10	3240	0.0155078792158748
EXPIV	17	10	3246	0.0119616289311555
EXPIV	17	10	3250	0.015155392750823
EXPIV	17	10	3258	0.0131795048676091
EXPIV	17	10	3260	0.0156475708020198
EXPIV	17	10	3265	0.0116553284028109
EXPIV	17	10	3267	0.015326566132295
EXPIV	17	10	3274	0.0117167559675927
EXPIV	17	10	3278	0.0129185054127593
EXPIV	17	10	3284	0.0397605789314863
EXPIV	17	10	3295	0.011673983720194
EXPIV	17	10	3296	0.0305635899940042
EXPIV	17	10	3298	0.0196110028088627
EXPIV	17	10	3300	0.0123627125159827
EXPIV	17	10	3303	0.0137463467190322
EXPIV	17	10	3310	0.0170840344269847
EXPIV	17	10	3313	0.0132923954822212
EXPIV	17	10	3316	0.0199442642494902
EXPIV	17	10	3323	0.0181184844142337
EXPIV	17	10	3332	0.0390209497421275
EXPIV	17	10	3334	0.0146112233961868
EXPIV	17	10	3341	0.019131720431636
EXPIV	17	10	3364	0.0121461752167704
EXPIV	17	10	3365	0.0142591412107176
EXPIV	17	10	3366	0.017002110465096
EXPIV	17	10	3367	0.0149869157196233
EXPIV	17	10	3378	0.0134492741904974
EXPIV	17	10	3401	0.0234589618658577
EXPIV	17	10	3402	0.0138428973901509
EXPIV	17	10	3404	0.0159349369264295
EXPIV	17	10	3410	0.0176063570223901
EXPIV	17	10	3412	0.011989721408617
EXPIV	17	10	3425	0.0172708222006081
EXPIV	17	10	3436	0.0251058418249738
EXPIV	17	10	3438	0.0130849881607877
EXPIV	17	10	3448	0.0162563858645314
EXPIV	17	10	3449	0.0117005084173494
EXPIV	17	10	3459	0.0349535494324563
EXPIV	17	10	3468	0.0114678784076832
EXPIV	17	10	3469	0.0240751734485294
EXPIV	17	10	3473	0.0839987915501798
EXPIV	17	10	3494	0.0296517497893587
EXPIV	17	10	3504	0.0327000686744727
EXPIV	17	10	3513	0.0121850140009055
EXPIV	17	10	3515	0.100260986759298
EXPIV	17	10	3520	0.013964232940814
EXPIV	17	10	3522	0.0124783582894197
EXPIV	17	10	3535	0.0118843918274681
EXPIV	17	10	3551	0.0132398906669868
EXPIV	17	10	3561	0.0159525468449957
EXPIV	17	10	3582	0.0142095137757031
EXPIV	17	10	3584	0.0124896719975908
EXPIV	17	10	3620	0.0195646828514414
EXPIV	17	10	3639	0.0122782256180651
EXPIV	17	10	3647	0.0140004169294329
EXPIV	17	10	3658	0.0121043148417056
EXPIV	17	10	3665	0.0138580031375762
EXPIV	17	10	3693	0.0393058021151252
EXPIV	17	10	3697	0.0123315572956989
EXPIV	17	10	3719	0.0133940167276402
EXPIV	17	10	3720	0.0248729966135626
EXPIV	17	10	3733	0.0118482217955253
EXPIV	17	10	3738	0.015841871081841
EXPIV	17	10	3742	0.0216630878650965
EXPIV	17	10	3756	0.0205171809094418
EXPIV	17	10	3763	0.019534583769212
EXPIV	17	10	3770	0.0188109902349074
EXPIV	17	10	3774	0.0151515641784484
EXPIV	17	10	3778	0.0128892501178626
EXPIV	17	10	3790	0.0204306504050603
EXPIV	17	10	3794	0.0121092949649108
EXPIV	17	10	3796	0.0252621170682065
EXPIV	17	10	3803	0.0163415752534818
EXPIV	17	10	3809	0.0126040201265465
EXPIV	17	10	3814	0.0117128169792511
EXPIV	17	10	3818	0.0211979273635393
EXPIV	17	10	3821	0.0122697446399747
EXPIV	17	10	3840	0.0117560677382268
EXPIV	17	10	3844	0.0171724659001303
EXPIV	17	10	3879	0.0173704059008391
EXPIV	17	10	3880	0.0124813731480397
EXPIV	17	10	3882	0.0114880684898895
EXPIV	17	10	3892	0.0294022052098157
EXPIV	17	10	3893	0.0162400486153264
EXPIV	17	10	3894	0.0122442521477564
EXPIV	17	10	3906	0.0133758234227749
EXPIV	17	10	3926	0.0124256280150228
EXPIV	17	10	3938	0.0339288970814647
EXPIV	17	10	3949	0.0179526883753161
EXPIV	17	10	3966	0.0122757592747304
EXPIV	17	10	3978	0.013180163198848
EXPIV	17	10	4004	0.0198425978669053
EXPIV	17	10	4009	0.0161402530195539
EXPIV	17	10	4016	0.134534187832118
EXPIV	17	10	4026	0.0929182292638979
EXPIV	17	10	4030	0.0137659393200514
EXPIV	17	10	4042	0.0140843247426564
EXPIV	17	10	4052	0.0121418128263962
EXPIV	17	10	4058	0.0416920196289196
EXPIV	17	10	4060	0.0119060582496957
EXPIV	17	10	4073	0.0126256121117285
EXPIV	17	10	4076	0.0143502629719826
EXPIV	17	10	4084	0.0173286749132113
EXPIV	17	10	4086	0.0124913259827819
EXPIV	17	10	4089	0.0222541202737995
EXPIV	17	10	4096	0.0139633821818463
EXPIV	17	10	4102	0.0166449155836252
EXPIV	17	10	4105	0.0121126623784804
EXPIV	17	10	4106	0.0148701366844729
EXPIV	17	10	4117	0.0143645829578612
EXPIV	17	10	4118	0.0199839062455812
EXPIV	17	10	4126	0.0437745304592606
EXPIV	17	10	4132	0.0191071799173129
EXPIV	17	10	4138	0.0691621559699633
EXPIV	17	10	4139	0.0161535242391528
EXPIV	17	10	4142	0.0269437643064512
EXPIV	17	10	4147	0.0196358415713863
EXPIV	17	10	4151	0.0125229850134492
EXPIV	17	10	4153	0.0357739051135818
EXPIV	17	10	4154	0.0121537699206792
EXPIV	17	10	4155	0.0151734967458026
EXPIV	17	10	4160	0.0161998355268185
EXPIV	17	10	4168	0.0211043281792414
EXPIV	17	10	4171	0.015972663074127
EXPIV	17	10	4176	0.0177004567501242
EXPIV	17	10	4178	0.0129879089796033
EXPIV	17	10	4180	0.0115910993277787
EXPIV	17	10	4185	0.013241410226684
EXPIV	17	10	4194	0.013819764025314
EXPIV	17	10	4197	0.0950007072434837
EXPIV	17	10	4204	0.0181245219611896
EXPIV	17	10	4211	0.0825214263159344
EXPIV	17	10	4212	0.0247737460351657
EXPIV	17	10	4213	0.0202431607474511
EXPIV	17	10	4218	0.0116694707867593
EXPIV	17	10	4223	0.0145953762957868
EXPIV	17	10	4229	0.036436695203481
EXPIV	17	10	4235	0.0129263981871535
EXPIV	17	10	4236	0.028897963373678
EXPIV	17	10	4239	0.0175944196017012
EXPIV	17	10	4240	0.0160046512318457
EXPIV	17	10	4245	0.0223550059205657
EXPIV	17	10	4261	0.0124642661865068
EXPIV	17	10	4262	0.0158389429943079
EXPIV	17	10	4265	0.0127921057926165
EXPIV	17	10	4267	0.0131548995426316
EXPIV	17	10	4268	0.018040536414678
EXPIV	17	10	4287	0.0128225082581405
EXPIV	17	10	4289	0.0166709071885519
EXPIV	17	10	4293	0.0120559477660812
EXPIV	17	10	4295	0.0134338944747362
EXPIV	17	10	4300	0.0545156970229654
EXPIV	17	10	4312	0.0164047180144475
EXPIV	17	10	4316	0.012829016550515
EXPIV	17	10	4332	0.0139651324344907
EXPIV	17	10	4349	0.0144435468665221
EXPIV	17	10	4350	0.0133149276289672
EXPIV	17	10	4358	0.0123544443175396
EXPIV	17	10	4360	0.0175938231835309
EXPIV	17	10	4367	0.0159787327714013
EXPIV	17	10	4372	0.0119264530939806
EXPIV	17	10	4373	0.0129923598779605
EXPIV	17	10	4375	0.0121987584862371
EXPIV	17	10	4377	0.0119908290341926
EXPIV	17	10	4381	0.0142100387778509
EXPIV	17	10	4383	0.0143087029433884
EXPIV	17	10	4392	0.029246343945128
EXPIV	17	10	4393	0.0142570259831807
EXPIV	17	10	4424	0.0116491154739176
EXPIV	17	10	4426	0.0115353563441098
EXPIV	17	10	4434	0.0210108311156541
EXPIV	17	10	4437	0.102938571531535
EXPIV	17	10	4438	0.0170176504339803
EXPIV	17	10	4453	0.015131704403612
EXPIV	17	10	4462	0.014981274003165
EXPIV	17	10	4474	0.0134815139513682
EXPIV	17	10	4499	0.0115885003892434
EXPIV	17	10	4506	0.011426056814098
EXPIV	17	10	4508	0.0216083131522851
EXPIV	17	10	4514	0.0147148502178541
EXPIV	17	10	4518	0.0125563976154342
EXPIV	17	10	4527	0.0119554925025111
EXPIV	17	10	4531	0.0166871892232161
EXPIV	17	10	4556	0.0118331784444711
EXPIV	17	10	4564	0.0274301853396549
EXPIV	17	10	4576	0.0146092710079904
EXPIV	17	10	4579	0.0172458597914074
EXPIV	17	10	4584	0.0162803264607794
EXPIV	17	10	4613	0.0193191164678181
EXPIV	17	10	4614	0.0177138498050797
EXPIV	17	10	4617	0.0149037486558087
EXPIV	17	10	4624	0.0187528193495591
EXPIV	17	10	4628	0.0142401920927711
EXPIV	17	10	4629	0.0154357062588703
EXPIV	17	10	4631	0.0878535854840992
EXPIV	17	10	4648	0.0149647005244581
EXPIV	17	10	4651	0.0129178706395303
EXPIV	17	10	4656	0.0139609326119639
EXPIV	17	10	4675	0.0295704626129184
EXPIV	17	10	4680	0.011439502708997
EXPIV	17	10	4683	0.0170182487295992
EXPIV	17	10	4691	0.0679455576765262
EXPIV	17	10	4698	0.0435581572990946
EXPIV	17	10	4706	0.0273648007704599
EXPIV	17	10	4716	0.0185116199547689
EXPIV	17	10	4718	0.0172526171347493
EXPIV	17	10	4720	0.0126105922219536
EXPIV	17	10	4721	0.0542893697560794
EXPIV	17	10	4722	0.0222199087235934
EXPIV	17	10	4723	0.019693018339061
EXPIV	17	10	4726	0.0158107752251795
EXPIV	17	10	4727	0.0127627031665775
EXPIV	17	10	4732	0.0143016154705276
EXPIV	17	10	4733	0.760280951393719
EXPIV	17	10	4736	0.0121547199682397
EXPIV	17	10	4752	0.0134720473506663
EXPIV	17	10	4754	0.0118195528624991
EXPIV	17	10	4765	0.0116338498511367
EXPIV	17	10	4770	0.0156193320797361
EXPIV	17	10	4771	0.012442050701703
EXPIV	17	10	4787	0.0156268118776256
EXPIV	17	10	4788	0.0208880458763397
EXPIV	17	10	4794	0.0638972746569432
EXPIV	17	10	4806	0.0120099389804687
EXPIV	17	10	4830	0.020364576719233
EXPIV	17	10	4834	0.0140909394800848
EXPIV	17	10	4849	0.0236506884515466
EXPIV	17	10	4853	0.0154845192225356
EXPIV	17	10	4867	0.0115552348481085
EXPIV	17	10	4868	0.0134260993606488
EXPIV	17	10	4879	0.011532753560103
EXPIV	17	10	4890	0.0141086765781951
EXPIV	17	10	4900	0.0289113625357607
EXPIV	17	10	4911	0.0224773005690781
EXPIV	17	10	4915	0.0178489303506967
EXPIV	17	10	4917	0.0166910045486729
EXPIV	17	10	4918	0.0742093609597779
EXPIV	17	10	4920	0.0136405285635978
EXPIV	17	10	4940	0.0114951528679656
EXPIV	17	10	4943	0.013222821135063
EXPIV	17	10	4948	0.0201709427329044
EXPIV	17	10	4958	0.0134702284709713
EXPIV	17	10	4964	0.0170362184656627
EXPIV	17	10	4977	0.0134997587743341
EXPIV	17	10	4994	0.0140805397898718
EXPIV	17	10	4995	0.0115839823929938
EXPIV	17	10	4996	0.0182934533593283
EXPIV	17	10	5005	0.0117543988717058
EXPIV	17	10	5008	0.011711033774678
EXPIV	17	10	5010	0.0135865881951472
EXPIV	17	10	5015	0.0119775518586136
EXPIV	17	10	5021	0.019043862145016
EXPIV	17	10	5034	0.0130356917957911
EXPIV	17	10	5035	0.0120185905071005
EXPIV	17	10	5043	0.0128322559102857
EXPIV	17	10	5048	0.0129544491176847
EXPIV	17	10	5060	0.0118015859161938
