experiment	exp_line	passage	genomic_position	shannon_entropy
EXPIV	18	10	1542	0.0240777075207423
EXPIV	18	10	1593	0.0200229102249916
EXPIV	18	10	1594	0.0215110520331024
EXPIV	18	10	1631	0.012983510872527
EXPIV	18	10	1636	0.0129108623169316
EXPIV	18	10	1647	0.0129891352460121
EXPIV	18	10	1664	0.0134182225015245
EXPIV	18	10	1674	0.403312568076527
EXPIV	18	10	1680	0.0114293906192964
EXPIV	18	10	1706	0.0133462800399492
EXPIV	18	10	1709	0.0138227163370508
EXPIV	18	10	1710	0.013544076767819
EXPIV	18	10	1727	0.0164295733261586
EXPIV	18	10	1733	0.0132968005431472
EXPIV	18	10	1743	0.0154359168643961
EXPIV	18	10	1757	0.018514179404098
EXPIV	18	10	1765	0.0115747255567058
EXPIV	18	10	1800	0.0175713101360642
EXPIV	18	10	1803	0.0200861326592107
EXPIV	18	10	1809	0.0174928582113526
EXPIV	18	10	1813	0.0279175957526491
EXPIV	18	10	1815	0.0205599465175634
EXPIV	18	10	1831	0.0161288667449158
EXPIV	18	10	1842	0.0144312170065065
EXPIV	18	10	1847	0.0133804833612082
EXPIV	18	10	1853	0.0239671200759342
EXPIV	18	10	1854	0.0152829016043841
EXPIV	18	10	1879	0.0144159824603163
EXPIV	18	10	1891	0.0153311122437455
EXPIV	18	10	1893	0.0155999202350234
EXPIV	18	10	1897	0.0133741599953055
EXPIV	18	10	1923	0.0137102298771538
EXPIV	18	10	1926	0.0262964515598697
EXPIV	18	10	1931	0.0634279073084133
EXPIV	18	10	1939	0.0136661962895315
EXPIV	18	10	1940	0.060583456125952
EXPIV	18	10	1943	0.0143716462666354
EXPIV	18	10	1952	0.0124440480266665
EXPIV	18	10	1954	0.0261796658917782
EXPIV	18	10	1958	0.012442050701703
EXPIV	18	10	1974	0.0128277987794956
EXPIV	18	10	1976	0.012506304930939
EXPIV	18	10	1983	0.0121366960054696
EXPIV	18	10	1986	0.0160084235177986
EXPIV	18	10	1988	0.0121537699206792
EXPIV	18	10	1991	0.0153287773955354
EXPIV	18	10	2005	0.0293514322339488
EXPIV	18	10	2008	0.0167106191825047
EXPIV	18	10	2015	0.0257398270904819
EXPIV	18	10	2028	0.0197712882576882
EXPIV	18	10	2046	0.0159100687338838
EXPIV	18	10	2051	0.0321746167691061
EXPIV	18	10	2058	0.0185261193635291
EXPIV	18	10	2062	0.0159506107818167
EXPIV	18	10	2073	0.0842510824624457
EXPIV	18	10	2076	0.016853434889411
EXPIV	18	10	2078	0.0279656227164567
EXPIV	18	10	2079	0.295723551682133
EXPIV	18	10	2085	0.0310500229127782
EXPIV	18	10	2093	0.0127500686949901
EXPIV	18	10	2118	0.0147463423143378
EXPIV	18	10	2124	0.0186619072890383
EXPIV	18	10	2126	0.0158563527647444
EXPIV	18	10	2142	0.0127141162524788
EXPIV	18	10	2148	0.0144517792351335
EXPIV	18	10	2150	0.0162972213769624
EXPIV	18	10	2151	0.0114310582967273
EXPIV	18	10	2154	0.0126234052463544
EXPIV	18	10	2159	0.0139306511273527
EXPIV	18	10	2177	0.0367529538631388
EXPIV	18	10	2179	0.0149802437933151
EXPIV	18	10	2181	0.013148748910081
EXPIV	18	10	2185	0.0164163552088804
EXPIV	18	10	2186	0.0181131524757625
EXPIV	18	10	2194	0.0228288424730133
EXPIV	18	10	2196	0.0131372096959321
EXPIV	18	10	2200	0.219713896713746
EXPIV	18	10	2202	0.013158381398041
EXPIV	18	10	2216	0.0164935797765795
EXPIV	18	10	2219	0.0139393634405188
EXPIV	18	10	2221	0.0121008178983351
EXPIV	18	10	2232	0.0784765160646114
EXPIV	18	10	2238	0.450640927157096
EXPIV	18	10	2244	0.0128652048426896
EXPIV	18	10	2251	0.0187965576126401
EXPIV	18	10	2263	0.0449531141208547
EXPIV	18	10	2265	0.0147558074363409
EXPIV	18	10	2277	0.0170936649091416
EXPIV	18	10	2287	0.033977823622702
EXPIV	18	10	2298	0.0143204398291221
EXPIV	18	10	2303	0.0290168258492332
EXPIV	18	10	2312	0.0126067576147103
EXPIV	18	10	2336	0.0147535116741255
EXPIV	18	10	2338	0.0148794571490656
EXPIV	18	10	2340	0.0123285348806672
EXPIV	18	10	2346	0.0158448924029484
EXPIV	18	10	2352	0.0123262919845086
EXPIV	18	10	2355	0.0438445826619243
EXPIV	18	10	2360	0.0226901767400618
EXPIV	18	10	2361	0.0115747255567058
EXPIV	18	10	2367	0.0417214995411137
EXPIV	18	10	2369	0.0114447527706987
EXPIV	18	10	2375	0.011455800488894
EXPIV	18	10	2379	0.0124591407496721
EXPIV	18	10	2380	0.0114327264910401
EXPIV	18	10	2381	0.0124810304725049
EXPIV	18	10	2388	0.0115911930335648
EXPIV	18	10	2391	0.0119412001448716
EXPIV	18	10	2394	0.0182105936248887
EXPIV	18	10	2396	0.30984247973027
EXPIV	18	10	2405	0.0135410022683929
EXPIV	18	10	2421	0.0140118543184435
EXPIV	18	10	2423	0.0177043302225452
EXPIV	18	10	2424	0.0878573200704364
EXPIV	18	10	2434	0.0137627196436227
EXPIV	18	10	2436	0.0155407095669866
EXPIV	18	10	2440	0.0121042414572061
EXPIV	18	10	2456	0.0157284325899324
EXPIV	18	10	2468	0.414323582705617
EXPIV	18	10	2486	0.0115453762256671
EXPIV	18	10	2492	0.0117914943517942
EXPIV	18	10	2495	0.0215501060554766
EXPIV	18	10	2497	0.0149008174965606
EXPIV	18	10	2525	0.0191420936408272
EXPIV	18	10	2533	0.0238670589301016
EXPIV	18	10	2535	0.0191463781463721
EXPIV	18	10	2558	0.0135001503095518
EXPIV	18	10	2566	0.0140569412136489
EXPIV	18	10	2570	0.0123075120348285
EXPIV	18	10	2596	0.0592618644110461
EXPIV	18	10	2597	0.0117957881174439
EXPIV	18	10	2598	0.0125146973879748
EXPIV	18	10	2599	0.011849537252395
EXPIV	18	10	2602	0.0178023816980771
EXPIV	18	10	2610	0.379250989699065
EXPIV	18	10	2620	0.0123427435808058
EXPIV	18	10	2621	0.0118648609184357
EXPIV	18	10	2628	0.0190728525584761
EXPIV	18	10	2634	0.0191970153068437
EXPIV	18	10	2635	0.0144579600673019
EXPIV	18	10	2641	0.0552737549701796
EXPIV	18	10	2645	0.0129609405890571
EXPIV	18	10	2655	0.0129339908841116
EXPIV	18	10	2672	0.0115177132663462
EXPIV	18	10	2674	0.0117144385749084
EXPIV	18	10	2677	0.0148213533090556
EXPIV	18	10	2680	0.0171040573917514
EXPIV	18	10	2682	0.0123937090208161
EXPIV	18	10	2683	0.212096101535081
EXPIV	18	10	2700	0.0214005306159865
EXPIV	18	10	2705	0.0179687764370347
EXPIV	18	10	2708	0.0912352954039489
EXPIV	18	10	2716	0.0128410247408082
EXPIV	18	10	2721	0.0342949466645357
EXPIV	18	10	2741	0.0122004349144221
EXPIV	18	10	2747	0.0133542331229926
EXPIV	18	10	2749	0.0201981689503766
EXPIV	18	10	2751	0.0138701315068053
EXPIV	18	10	2761	0.0276042957943587
EXPIV	18	10	2762	0.0131027208713875
EXPIV	18	10	2764	0.0147366754318353
EXPIV	18	10	2795	0.0165642362813977
EXPIV	18	10	2796	0.0126059151760683
EXPIV	18	10	2801	0.0141874094116934
EXPIV	18	10	2808	0.10339158758302
EXPIV	18	10	2809	0.10661223143464
EXPIV	18	10	2810	0.100637599300871
EXPIV	18	10	2812	0.035324370947855
EXPIV	18	10	2813	0.0515878687044185
EXPIV	18	10	2815	0.116418157145996
EXPIV	18	10	2840	0.0146292716959145
EXPIV	18	10	2841	0.0125361141202904
EXPIV	18	10	2852	0.0129272129832459
EXPIV	18	10	2855	0.0414584539029808
EXPIV	18	10	2882	0.0151763331315216
EXPIV	18	10	2886	0.0151171613594486
EXPIV	18	10	2890	0.0159339515570984
EXPIV	18	10	2892	0.012522073971593
EXPIV	18	10	2894	0.0794161031459151
EXPIV	18	10	2907	0.0118865661457896
EXPIV	18	10	2910	0.0116778886205019
EXPIV	18	10	2934	0.0124874913664002
EXPIV	18	10	2957	0.0532036660175227
EXPIV	18	10	2962	0.0115010877472082
EXPIV	18	10	2964	0.0246356524385203
EXPIV	18	10	2966	0.0155078792158748
EXPIV	18	10	2969	0.0163756420483823
EXPIV	18	10	2992	0.0168103809029357
EXPIV	18	10	2995	0.0118038174511167
EXPIV	18	10	3001	0.018581460051162
EXPIV	18	10	3002	0.0703377009765737
EXPIV	18	10	3007	0.0176932212475929
EXPIV	18	10	3020	0.0159573891933299
EXPIV	18	10	3021	0.0563273309540927
EXPIV	18	10	3034	0.111146208723544
EXPIV	18	10	3036	0.0116837095757478
EXPIV	18	10	3040	0.0117310874692939
EXPIV	18	10	3042	0.0201924557652594
EXPIV	18	10	3051	0.0119010832279022
EXPIV	18	10	3059	0.0207717931484667
EXPIV	18	10	3062	0.0132633766542802
EXPIV	18	10	3077	0.0225929515788647
EXPIV	18	10	3079	0.030439868805594
EXPIV	18	10	3084	0.0116263522054104
EXPIV	18	10	3086	0.00245239979333508
EXPIV	18	10	3101	0.0194752714578942
EXPIV	18	10	3105	0.0164572846107886
EXPIV	18	10	3117	0.0161915639696
EXPIV	18	10	3126	0.016866142583829
EXPIV	18	10	3129	0.0115218869453779
EXPIV	18	10	3137	0.0121008178983351
EXPIV	18	10	3140	0.0231770974622633
EXPIV	18	10	3143	0.106112155110125
EXPIV	18	10	3148	0.146749567795587
EXPIV	18	10	3156	0.0518689001799359
EXPIV	18	10	3160	0.0132751529032587
EXPIV	18	10	3161	0.0148765361482106
EXPIV	18	10	3165	0.0268277231340582
EXPIV	18	10	3167	0.033078119807633
EXPIV	18	10	3173	0.0171985608892009
EXPIV	18	10	3177	0.0117469709397606
EXPIV	18	10	3180	0.0148459391629678
EXPIV	18	10	3183	0.0114357305441293
EXPIV	18	10	3184	0.01594722387513
EXPIV	18	10	3185	0.0550627103075388
EXPIV	18	10	3202	0.0205314149991469
EXPIV	18	10	3208	0.0121575710579807
EXPIV	18	10	3209	0.0127075483309798
EXPIV	18	10	3239	0.0639150161423238
EXPIV	18	10	3244	0.0161297339988651
EXPIV	18	10	3257	0.0119668790485514
EXPIV	18	10	3258	0.0135584440848929
EXPIV	18	10	3262	0.0129108623169316
EXPIV	18	10	3267	0.0164863071062954
EXPIV	18	10	3270	0.0314663420140626
EXPIV	18	10	3271	0.0147614065434186
EXPIV	18	10	3272	0.0132633766542802
EXPIV	18	10	3275	0.0130418802954538
EXPIV	18	10	3278	0.0148699683566565
EXPIV	18	10	3286	0.0131622385958446
EXPIV	18	10	3293	0.0175963284294989
EXPIV	18	10	3295	0.0295396474422522
EXPIV	18	10	3298	0.0114460906827926
EXPIV	18	10	3300	0.0251043553370803
EXPIV	18	10	3310	0.0211113245006904
EXPIV	18	10	3316	0.0125166973566424
EXPIV	18	10	3318	0.0608864635608776
EXPIV	18	10	3332	0.0645544907578354
EXPIV	18	10	3342	0.0142689328302681
EXPIV	18	10	3346	0.0478775198461936
EXPIV	18	10	3348	0.0115832961621821
EXPIV	18	10	3353	0.0117629001641559
EXPIV	18	10	3354	0.0403014869361298
EXPIV	18	10	3355	0.0130399887023875
EXPIV	18	10	3365	0.0133383370223035
EXPIV	18	10	3366	0.0117399059829055
EXPIV	18	10	3375	0.0165227389389694
EXPIV	18	10	3378	0.0165081456417485
EXPIV	18	10	3395	0.543314981493255
EXPIV	18	10	3400	0.0249660484776769
EXPIV	18	10	3401	0.0237908301909848
EXPIV	18	10	3404	0.0122437696380178
EXPIV	18	10	3407	0.017603848732105
EXPIV	18	10	3410	0.0145995838439294
EXPIV	18	10	3423	0.294166866347877
EXPIV	18	10	3449	0.0562885026625451
EXPIV	18	10	3461	0.0122972282202931
EXPIV	18	10	3485	0.0116819626421108
EXPIV	18	10	3488	0.0135317876692587
EXPIV	18	10	3493	0.0127989487637082
EXPIV	18	10	3496	0.0176465935366147
EXPIV	18	10	3499	0.0119412001448716
EXPIV	18	10	3500	0.0582227999659731
EXPIV	18	10	3507	0.0128409027101847
EXPIV	18	10	3510	0.0117788753448461
EXPIV	18	10	3522	0.0114762817765525
EXPIV	18	10	3532	0.0147959623763734
EXPIV	18	10	3548	0.0144230095347713
EXPIV	18	10	3550	0.0117064703180565
EXPIV	18	10	3551	0.0115730130516518
EXPIV	18	10	3561	0.0179260117600013
EXPIV	18	10	3578	0.253846918534944
EXPIV	18	10	3602	0.0188630118985315
EXPIV	18	10	3605	0.0189239822645323
EXPIV	18	10	3617	0.0249238197015647
EXPIV	18	10	3620	0.0143841592880564
EXPIV	18	10	3621	0.0145200792262112
EXPIV	18	10	3639	0.0144993098197312
EXPIV	18	10	3647	0.0165617891150802
EXPIV	18	10	3661	0.0140514703818161
EXPIV	18	10	3681	0.0833981693668578
EXPIV	18	10	3684	0.0120632940861035
EXPIV	18	10	3686	0.0120763992678127
EXPIV	18	10	3690	0.0119797625517549
EXPIV	18	10	3697	0.0577948524449848
EXPIV	18	10	3698	0.0776195111263741
EXPIV	18	10	3705	0.0162901318670367
EXPIV	18	10	3720	0.142757241448873
EXPIV	18	10	3721	0.0138678315773429
EXPIV	18	10	3738	0.0137355277089314
EXPIV	18	10	3742	0.0614674849442636
EXPIV	18	10	3751	0.0126040201265465
EXPIV	18	10	3753	0.0198773576851312
EXPIV	18	10	3756	0.0152116797851354
EXPIV	18	10	3760	0.0183005727043263
EXPIV	18	10	3768	0.0131426560849922
EXPIV	18	10	3774	0.0120677838859513
EXPIV	18	10	3786	0.012500251147022
EXPIV	18	10	3790	0.0272169626225293
EXPIV	18	10	3809	0.0176346278761526
EXPIV	18	10	3818	0.0118738945225705
EXPIV	18	10	3832	0.0135893406163626
EXPIV	18	10	3839	0.0444812226167382
EXPIV	18	10	3842	0.0132106572318804
EXPIV	18	10	3844	0.0153357842124465
EXPIV	18	10	3858	0.0164043583813655
EXPIV	18	10	3859	0.0147786629636273
EXPIV	18	10	3870	0.0126393130024673
EXPIV	18	10	3874	0.0524931478773131
EXPIV	18	10	3876	0.0198027378580286
EXPIV	18	10	3879	0.0171288608020034
EXPIV	18	10	3880	0.0662337247296887
EXPIV	18	10	3882	0.0857898517055084
EXPIV	18	10	3884	0.0181773574008009
EXPIV	18	10	3892	0.0832479056379002
EXPIV	18	10	3893	0.0191203132841555
EXPIV	18	10	3894	0.0142249828309543
EXPIV	18	10	3906	0.0214992239403324
EXPIV	18	10	3910	0.0411146118718117
EXPIV	18	10	3913	0.0126198759666481
EXPIV	18	10	3914	0.0155934610302629
EXPIV	18	10	3922	0.0126837256513803
EXPIV	18	10	3928	0.0123559620851289
EXPIV	18	10	3930	0.0137413391200953
EXPIV	18	10	3933	0.0155676810564901
EXPIV	18	10	3934	0.0140075542494663
EXPIV	18	10	3938	0.0219093337556074
EXPIV	18	10	3949	0.0244015821810923
EXPIV	18	10	3955	0.0475405081719979
EXPIV	18	10	3957	0.0132672996017044
EXPIV	18	10	3961	0.0210867193865907
EXPIV	18	10	3963	0.0154749844403664
EXPIV	18	10	3964	0.39654790446555
EXPIV	18	10	3971	0.0188340000062439
EXPIV	18	10	3983	0.0226282147116915
EXPIV	18	10	3989	0.0122539798841657
EXPIV	18	10	4004	0.0123240042086421
EXPIV	18	10	4009	0.0216918774265763
EXPIV	18	10	4016	0.078835731043509
EXPIV	18	10	4020	0.0652311380094619
EXPIV	18	10	4021	0.0626826530013528
EXPIV	18	10	4023	0.0252961687058253
EXPIV	18	10	4038	0.0121580463777699
EXPIV	18	10	4044	0.0166968583256307
EXPIV	18	10	4058	0.0458048728944652
EXPIV	18	10	4059	0.0128527104144121
EXPIV	18	10	4071	0.0138887764650457
EXPIV	18	10	4074	0.0177562965657757
EXPIV	18	10	4075	0.0136349274095747
EXPIV	18	10	4076	0.0196434752811895
EXPIV	18	10	4080	0.0125848930279286
EXPIV	18	10	4083	0.0958862885401889
EXPIV	18	10	4084	0.0132303259607574
EXPIV	18	10	4090	0.011973010376859
EXPIV	18	10	4096	0.0146906747358184
EXPIV	18	10	4097	0.0519678182767838
EXPIV	18	10	4106	0.012067035339423
EXPIV	18	10	4110	0.0116280815202425
EXPIV	18	10	4117	0.0148721569346636
EXPIV	18	10	4118	0.0114421893673331
EXPIV	18	10	4132	0.0149396078794838
EXPIV	18	10	4133	0.129805521753846
EXPIV	18	10	4134	0.0135808994477832
EXPIV	18	10	4135	0.0157384116324648
EXPIV	18	10	4139	0.149426506344988
EXPIV	18	10	4141	0.0177182076916389
EXPIV	18	10	4149	0.0118637778669908
EXPIV	18	10	4151	0.01276171770623
EXPIV	18	10	4153	0.0612494858283269
EXPIV	18	10	4168	0.01747878039229
EXPIV	18	10	4171	0.0124964019806841
EXPIV	18	10	4178	0.0123262919845086
EXPIV	18	10	4179	0.188659948110844
EXPIV	18	10	4180	0.0125805545604357
EXPIV	18	10	4185	0.0210788235980574
EXPIV	18	10	4186	0.0128341948202894
EXPIV	18	10	4187	0.0234792324815939
EXPIV	18	10	4194	0.0138085687954542
EXPIV	18	10	4204	0.022442290667843
EXPIV	18	10	4207	0.0419964397426543
EXPIV	18	10	4211	0.0123209552440982
EXPIV	18	10	4212	0.0192795678637591
EXPIV	18	10	4213	0.0142221388902109
EXPIV	18	10	4218	0.0114917475285398
EXPIV	18	10	4223	0.0116014166198946
EXPIV	18	10	4224	0.0904160221945998
EXPIV	18	10	4239	0.0204891183851809
EXPIV	18	10	4240	0.0369515819322168
EXPIV	18	10	4241	0.277472016595827
EXPIV	18	10	4245	0.0212076244032957
EXPIV	18	10	4249	0.0115380249062422
EXPIV	18	10	4250	0.0354577340832727
EXPIV	18	10	4257	0.0116030598061142
EXPIV	18	10	4259	0.0122689138415245
EXPIV	18	10	4266	0.0417729060430028
EXPIV	18	10	4267	0.0146534572638365
EXPIV	18	10	4268	0.0208679974535057
EXPIV	18	10	4269	0.0129340528432839
EXPIV	18	10	4274	0.011499880944032
EXPIV	18	10	4276	0.0203901512225181
EXPIV	18	10	4285	0.0195174207869534
EXPIV	18	10	4287	0.0145995838439294
EXPIV	18	10	4289	0.0137130358526121
EXPIV	18	10	4293	0.0161253987220974
EXPIV	18	10	4312	0.0151455479110414
EXPIV	18	10	4316	0.0135140262333989
EXPIV	18	10	4326	0.01282080136206
EXPIV	18	10	4327	0.0119327602092892
EXPIV	18	10	4332	0.0137140182326258
EXPIV	18	10	4335	0.0144651781517587
EXPIV	18	10	4350	0.0174954704140639
EXPIV	18	10	4351	0.0136358979257777
EXPIV	18	10	4360	0.017209705319083
EXPIV	18	10	4367	0.011826664896526
EXPIV	18	10	4372	0.0174855759325267
EXPIV	18	10	4373	0.0175900667398301
EXPIV	18	10	4374	0.0129928877070544
EXPIV	18	10	4377	0.0133874797458491
EXPIV	18	10	4381	0.0139988885101265
EXPIV	18	10	4385	0.0166462083036562
EXPIV	18	10	4393	0.0150817872774043
EXPIV	18	10	4405	0.0120918474088583
EXPIV	18	10	4410	0.0153764480257289
EXPIV	18	10	4413	0.0129741484135461
EXPIV	18	10	4414	0.0150711828924727
EXPIV	18	10	4424	0.0130693741048314
EXPIV	18	10	4427	0.0146736361010044
EXPIV	18	10	4434	0.0218798597800148
EXPIV	18	10	4436	0.0173673595297681
EXPIV	18	10	4443	0.0822165643663229
EXPIV	18	10	4451	0.0179866593249789
EXPIV	18	10	4460	0.07656752357839
EXPIV	18	10	4462	0.0192893024755189
EXPIV	18	10	4473	0.0745419990888089
EXPIV	18	10	4475	0.0146928075264327
EXPIV	18	10	4482	0.0299639709304365
EXPIV	18	10	4490	0.0125418883298235
EXPIV	18	10	4500	0.0142569178360788
EXPIV	18	10	4502	0.0205495385667393
EXPIV	18	10	4508	0.0202020073573272
EXPIV	18	10	4511	0.0284748031262666
EXPIV	18	10	4518	0.0132966691192261
EXPIV	18	10	4527	0.0158930431555085
EXPIV	18	10	4531	0.0186862124368996
EXPIV	18	10	4544	0.0119445796714292
EXPIV	18	10	4550	0.0138852449521749
EXPIV	18	10	4551	0.0133393293497256
EXPIV	18	10	4552	0.0225995251148901
EXPIV	18	10	4553	0.0146002853529316
EXPIV	18	10	4554	0.0151126300173791
EXPIV	18	10	4584	0.020620458585485
EXPIV	18	10	4610	0.0315003575101761
EXPIV	18	10	4617	0.0136531490716317
EXPIV	18	10	4620	0.015333447849257
EXPIV	18	10	4624	0.0133313050192879
EXPIV	18	10	4627	0.0145263224003358
EXPIV	18	10	4629	0.0140909394800848
EXPIV	18	10	4636	0.012743352089983
EXPIV	18	10	4639	0.0117948966854067
EXPIV	18	10	4648	0.0153636993582001
EXPIV	18	10	4656	0.0126709008302432
EXPIV	18	10	4672	0.0121234514860336
EXPIV	18	10	4673	0.0249978206310748
EXPIV	18	10	4683	0.014441079101446
